Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Potential	Equilibruim
1.84018577127	2.56667809718	-8.2840027816	2.7022939561	-0.696955381237	-2.22639046537	6.95786944226	-1.9435149643	1.9957622192	0.0685122715417	-7.94801016791	4.45591930366	-1.53158676202	-5.63341316231	-8.72887327662	8.80682015184	-8.74924913676	-9.4497025755	5.20411072985	4.98094241848	7.77790664251	6.15355749337	2.17955695057	97.4041209667	3003.98880987	False	
3.00717843357	-2.43632179426	-0.301923115336	-4.84004271126	6.63717098734	-9.40461899321	6.85899217176	-2.3018868901	-8.9928014581	-4.844036328	1.87493973113	8.62498700115	3.03688317534	-6.82146809801	7.27004828512	4.85832140293	7.03471120666	-9.0970229275	-2.06323709425	2.27749141579	-0.35955718963	7.73481285503	3.20420802464	85.2099875475	3835.09203597	True	
-0.270632019653	-7.53861423599	6.77070705464	-9.62501115038	-4.98180621578	3.60330790511	2.55008640257	-1.74473318796	-5.41524698278	-5.57960448542	2.75459589901	-8.09057545871	9.76682424289	0.0409012013502	2.37568670333	5.67335602845	1.51384156377	-4.5250442608	5.07986466054	-0.19490793453	-6.16228111165	5.36289347853	2.5716485435	90.809408472	2938.50410384	True	
0.574472948922	-5.85929657674	5.39518671772	-9.99227235234	3.5097047605	5.82408493773	-3.6679762914	-3.13956841316	1.36426486353	-0.589982818795	-7.28505122484	-8.50198050831	-9.3822619827	3.64392424213	5.86805887809	-2.2583962603	3.23716435172	1.2697912087	-0.82988646002	1.76189972875	-8.53389050756	2.59037624563	9.08877010199	95.5277219258	2721.66358386	False	
3.59007931021	3.33841814052	-9.33359086095	4.64358838102	2.0483208952	1.65105836237	-6.56961867634	-2.97914629739	2.42320405493	-2.13770856992	-1.01537903257	-9.10111502299	6.63232079821	8.06223093297	-5.33038079884	-4.60036699693	6.32224267403	4.91216343418	1.82717587205	-0.593559890222	-8.66978328016	6.78315026057	6.37069209242	80.7892085758	3493.71029617	True	
3.74685519488	1.8812962552	-0.117958864549	-6.12442166545	-1.09786758773	3.32595857506	1.9278470465	5.64108859707	-8.65127430485	-7.26888205691	6.84149423811	-6.76963261008	7.31759745076	6.28772143506	-7.09866272493	6.36376972405	5.65971824387	7.72597325013	7.02296148376	-1.93789385977	1.70294412484	9.05020654023	7.18766182774	70.9585691249	2402.72185097	False	
8.26402553857	0.965629940655	3.57656695517	-4.1375277675	-4.17501125429	-4.65276438995	3.52936722206	1.25745370051	-4.30430393609	-3.41476526844	8.26196007497	-6.03694915697	7.92530443477	-2.40731657886	-5.64003262731	9.49952008198	8.21189202708	5.50656163127	9.16758362278	-6.08006460631	4.79291517305	9.50899097907	0.679221517155	59.3563929511	4158.25883394	True	
4.20706432241	4.1335676938	-9.21482700839	1.98988902355	1.57743565803	-2.34351524408	8.61373479583	-6.32049061951	1.13144432048	-8.02716139066	5.52477565833	7.93346998496	-5.74958454458	0.20737068102	-3.60278352502	2.93142821169	6.09307657942	5.72048246161	9.02464785398	-5.34754753737	-6.18010789178	5.67888681343	5.87981818131	70.5190606741	2764.00818112	False	
7.92380361709	3.00421340605	1.31671198231	-0.171971291299	1.99946247752	-1.28051005085	-9.30426848592	-6.49003096048	0.0464821784997	-5.22887835225	2.72041330776	9.55402564656	-8.78647841144	-6.39393940431	4.96142902875	-3.04853375223	9.36982578454	-8.54437136191	-1.79359815083	-4.50409947269	-0.226891320888	9.26131386497	5.09009313239	71.3994247999	3600.94096719	True	
5.81547631945	-7.61648579339	-3.03912208865	8.09825969228	-6.81443262389	-7.66172551072	-8.57489628126	0.419046099251	7.74827361127	-4.33358939501	-5.07732905645	7.2511161431	4.32352662974	-3.58947602035	7.15081906505	-4.37692035921	8.74863683286	-5.49546487588	-7.67955142663	-1.82489822534	6.34521732014	6.07213369956	6.37858571327	81.6847238549	4840.08563387	True	
