Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Potential	Equilibruim
0.271530010569	-7.24020812451	0.212549914402	5.07387752954	1.5045469888	0.404904223412	1.69197562426	5.49273850565	80.2050897955	9.58969653632	9.55988933779	3371.79523493	False	
1.47230958091	-3.73130717466	-0.381094588979	8.27450663489	0.32771273393	1.81392162644	0.0255829029282	2.16716483645	79.0177887839	7.51812255843	8.54696769971	2607.13485957	False	
2.77574172714	-4.453552076	-0.452235654843	8.77021365573	-0.556241096719	2.61134840454	1.37104640258	2.69480298658	77.9266225965	6.13949165015	9.59758936409	3342.03668837	False	
5.93816988651	-0.61179538719	-1.1157878232	8.39088417314	-0.116434013925	1.81974255942	-1.14388348075	0.173770062041	78.5389370209	7.66483497505	12.8559119331	3735.6958494	False	
7.68603141042	-1.45602877476	-0.780784924252	8.59136560595	-1.23762968504	2.10936162959	-1.09037842287	2.13712107056	76.7119151195	6.74314115743	16.0102927037	4431.63630048	False	
7.98940961335	-0.588891634198	-1.76291700191	7.87931284663	1.95818664431	2.30534316107	-1.79553752323	1.19241619829	76.5830082563	8.50697273558	14.9109359838	4143.24511835	True	
9.14705731043	-2.16825714504	-1.26130738422	8.627545815	-1.31275068031	2.61588440049	-0.097507757227	0.659967208807	74.3331201232	10.6042585123	17.956300124	4383.98270759	True	
5.84085042549	-1.06763780438	-1.30492965362	8.27209008658	0.828265950445	3.28295659445	-0.877333775609	6.1803125371	66.6755585845	12.7695169512	15.0397421708	4179.09197536	False	
9.22113475875	-1.96566343472	-0.921108872731	7.46724925771	-1.14255016859	3.51203031853	1.08476606375	7.14617836437	61.186716109	11.347937334	13.8319716766	3675.33915762	False	
9.78925810131	-2.33996305374	0.0934126976034	6.22418631226	0.933590546717	5.02353492837	1.87432600087	8.93642650154	61.1447891235	12.3668085553	16.6263768235	4801.21097385	False	
8.03150544037	-4.46759692451	-0.814691408903	2.21784802563	0.444925440567	8.43804587693	-0.645583815942	1.18977137314	59.9779238974	8.62323629445	13.8559716891	4586.82549698	False	
6.0224174867	-8.82202309378	0.0687131701336	8.33433381795	-1.5253188755	6.56768369804	1.63244789858	1.4102675713	61.1455142003	10.6434852353	20.8413638322	3012.06085048	True	
6.41625480568	-2.98322980404	-0.790726293918	9.5147305272	-1.28391594352	8.31385601189	-1.7019264857	2.15419692632	60.1985970096	9.79050894077	16.924764722	2910.72357807	True	
9.60450832131	-2.0614665672	0.132444994706	9.35201005816	-0.937814594826	8.28010716926	-0.674025651021	3.9813304661	62.3052661374	6.96009229697	12.110189911	5464.18904717	True	
9.25636217573	-3.93274641401	0.222323185184	4.54949378141	-1.31079769078	9.2139757254	-1.96794818824	5.21996891875	65.0891225416	11.6630931066	17.1519399075	4725.18455409	True	
6.89270452886	-4.57538348728	-0.638133013242	9.43646801915	-1.72335747892	2.80507137812	-0.875981588811	8.50702084866	68.1964689026	6.94587720872	14.5636461398	3587.28420554	False	
2.10217377401	-0.0378172251946	-0.537846958894	9.11484523015	-1.52155685616	1.2530952792	1.5811227341	5.64242046987	74.2502314946	5.99789252446	11.4721365811	1906.88742623	False	
2.25185315326	-0.468166835385	-0.359103089993	3.65545466977	-0.486288299707	1.19420979338	1.67913873948	9.81444443343	72.457399658	6.30055155436	10.8707388799	3047.93273846	False	
0.0872868514224	-0.700958993266	-1.26270524158	3.94681599229	0.912696732623	2.69015095735	-1.3746419447	8.22935862124	77.5093859115	9.67800401722	2.03251608928	2722.64083329	False	
7.70559801713	-1.49354678355	-0.837903671537	8.55807610596	-1.81726984592	5.1700902189	-1.24028704622	6.92558101182	77.0098054503	7.88624936206	3.11225208053	2936.27882125	False	
8.29451717457	-1.95506538016	-1.19494411077	0.245201835036	-1.82170236764	3.66093072116	1.4623508016	8.88762166388	83.839576872	10.2468997644	2.57711776323	4084.72340528	False	
8.84109800453	-2.11569450912	-0.925501438381	2.07014712518	0.109802913859	6.68807997821	0.67202066635	2.98975029894	75.3546504058	9.21234848273	1.50470550083	3405.87460282	False	
0.11577659122	-3.70114495245	-0.0219203835198	1.27857587827	1.47440771432	2.85734963721	0.209714617929	7.0287115264	81.1595792297	0.946787093729	2.55690667988	3035.07093264	False	
1.94807831232	-0.0361840171182	-0.777280678401	2.05999621608	0.893635466788	0.912941687019	-0.735460011946	0.392044040229	88.6419029609	0.723938063836	2.20353962792	2581.42489957	True	
1.59937535891	-3.75698749788	-0.202702998326	0.800661342847	1.14893449054	1.26709281545	1.09399768972	1.93935205716	85.0790925198	1.61426319577	1.34541967582	2620.61914848	False	
0.347933822762	-4.67661543621	0.375349912385	0.151142271957	-0.649282985085	1.36081658644	-0.432168227253	4.59769892463	86.0873384075	3.46044588237	1.50353323685	2061.75589057	False	
0.415443158879	-9.01997563758	0.152666524149	0.397391757012	1.26278574016	3.045995034	-0.571002768602	4.26054439155	84.1589299707	5.12391885284	2.85560603782	3694.01860559	False	
0.796023309908	-5.69522562756	0.237126378908	1.96898284811	0.354480880172	9.20398997885	0.199361449244	3.30144171578	82.7041192514	4.58012728666	4.15912980075	3170.9835746	False	
2.89332631746	-4.45215817058	0.120458270728	1.37064651644	0.677483939184	7.05234019026	0.376616027837	3.42934680345	81.1950338354	4.32557684815	5.29267574381	2532.73948407	True	
3.21880991296	-3.26338877386	0.50777632725	2.03638735799	0.307305313044	9.17149204588	-1.08724688008	4.78545913681	79.0396702843	4.31001964699	5.36240553345	1949.62906654	False	
0.65634882787	-4.60410540398	0.25385357288	2.60448882282	-0.807300216497	9.3246745146	1.69817124218	5.08826789777	79.776351979	4.45016965978	7.73287827842	2908.37086878	False	
2.04513462622	-1.35812215884	0.0050409079366	1.83398892486	-1.28041664425	6.92785708114	0.225697909347	4.96528039477	79.0435539371	3.20840422712	8.43323012825	4208.76407787	True	
0.61522580233	-2.40391235637	-0.194354983103	4.58064642487	-1.25787018992	7.56898056859	1.48792230158	5.97790791804	80.9797988466	6.42993538417	7.55482447247	2035.08472386	False	
1.05799144221	-2.54695867681	-0.12767945009	4.54647046363	-1.22810864444	6.77043334347	1.65594769899	5.56564507084	81.0831782614	6.03286656428	9.85436328998	2214.24186386	False	
1.46769582913	-0.209257180651	-0.397352937026	4.70492987869	-1.44623532005	8.67491575173	-0.23217332864	4.16544497613	83.9684316616	6.14586703157	10.6976682769	2045.06021674	False	
0.470477481702	-0.301523515921	-0.955019988617	5.12884943402	-0.354931596309	7.78595950417	-0.029814038896	5.30658255966	84.4426912045	7.3356688201	11.0011461363	2709.79824977	False	
0.251868310801	-2.97420715528	-0.280295448531	4.99201766298	-1.16558547837	9.14346653413	-1.35658695448	4.39509389963	82.8249087526	10.2806219869	10.072993859	1815.4287434	True	
0.0297458263864	-4.05145437085	0.213112768729	6.87387511166	-0.569685389564	4.74771524566	0.204974837411	4.62572954035	86.3091763002	12.5512800703	10.4427694183	4152.41042253	False	
0.717188295944	-7.50968029196	-0.215190968727	8.15325362826	-0.924664939376	1.52953579561	1.05755332453	4.55900002625	91.0206872627	10.2162188166	7.15242315935	3450.69341224	False	
0.286121817706	-6.39772689089	-0.157153478465	8.10506312018	-0.969467775103	4.1580943636	1.59376355831	2.06148160365	93.8366311346	5.35630327223	10.4824095877	2443.89597355	False	
0.557403607169	-8.25645005087	-0.0743379258909	6.80393038339	-0.347681164546	2.66657355947	-0.0371573771791	0.68221986144	90.6370860009	7.52726543949	10.7396542912	2469.13783481	False	
0.883888530612	-9.69157106006	0.575213471762	4.24449787022	-0.339222521469	1.93930253138	-0.841419781422	1.98458024123	89.3249378511	2.62492570372	11.3949517043	2336.38120511	True	
0.601535332265	-9.98236368901	0.786328003995	3.12468760263	-0.673953979474	4.6998120826	-1.47203667846	3.69597457254	90.0185156701	4.01806501905	9.7855934586	2266.32415083	True	
0.419448913906	-9.00851909009	0.735244937192	2.51753841343	-1.21488682614	4.989178397	-0.822079464563	3.06977201629	90.5598732176	6.73792179988	4.37116191124	1922.02750143	True	
0.562211356401	-7.64826574454	0.718301914907	3.73030879788	-1.97468023696	2.48947994728	0.962436709835	4.68734576612	85.8917506482	4.82385325026	6.57353100871	1601.99536182	True	
0.26779562513	-7.60638510035	0.786091247984	2.83261782554	-0.868828808536	1.87844241842	0.014426804982	4.77578852653	79.7794792082	3.00862204373	8.48717042833	1916.06898562	True	
1.04041792538	-6.06671203542	0.601679656738	4.18004308167	-0.567954416134	0.136734540739	-0.205253925086	7.37521597671	79.5245130049	1.39644693509	6.14065302504	1748.80670192	False	
0.763372740576	-5.17995836184	0.107254385262	8.12037458508	-1.3267578901	3.43286310678	0.93402977973	9.2751532041	78.5603460549	3.60730214094	6.05911864811	2041.30361683	True	
0.16309588872	-5.42881254581	0.0437665680639	7.6806705413	-0.903857422596	4.78133900984	-1.87726915536	5.92593645531	79.1837091061	6.04391617903	5.32009553426	1598.3206022	True	
1.00598498014	-4.30025828691	0.148194962181	6.48415798046	-1.11565373567	4.41442676553	-0.116939216378	5.12394453691	76.4210096462	6.35939147125	5.23730021963	1482.86955179	False	
1.23707820102	-4.14445161251	-0.0480944190193	7.18343306789	0.608210551207	4.9864358095	1.34266443223	5.1132188394	79.8397400532	6.81460721232	4.35189670357	3050.62661346	True	
0.536887670233	-6.10934551189	0.0180864855132	8.14851238741	-0.176918195008	3.59270345686	1.19070108047	5.64769169882	83.4871533577	6.58188384375	8.40421376017	1955.30480799	True	
0.173332382456	-9.39979478283	0.300547871573	6.51428282357	0.281023242247	2.94844343002	0.0660172377119	4.47437266025	78.8628188165	3.9210402221	13.677952496	2212.08386309	True	
0.00218292577856	-7.85731398984	0.334304372307	6.38598459531	-0.434900769271	5.93857980114	-1.2957856972	5.0719463877	78.1525779448	2.88393408105	10.1228569262	1721.36738356	False	
0.864853360985	-4.21189870474	-0.49327258148	9.68415425288	-0.718543193172	3.18262410801	-1.3907264347	0.995573531391	77.2375770957	8.31866606784	10.5535150879	2823.5338337	True	
0.61683406904	-1.01874204479	-0.733925543856	3.1040133754	0.645235662252	2.7548525008	-0.491670828619	0.335684163335	79.4993968043	7.86628132916	9.33782690371	2589.27649138	True	
0.3920237505	-6.91343990627	0.246995354569	5.04013591684	0.590836370184	2.73460514219	1.12095242119	6.52323949948	76.5175674065	8.09803164363	8.53399557775	2502.82048515	True	
0.857228075211	-6.29670160535	0.279724626099	5.01185233157	-1.54080834514	6.4434839113	0.307309466067	3.73930460701	75.5550457752	9.98136145982	8.68231088731	2192.65902424	True	
0.278730998241	-5.39372424294	0.333726520952	4.98554059153	-1.81214333343	5.34281452612	0.666301769322	6.10965015371	76.6502786311	8.68424011946	9.34230308271	1698.45359362	True	
0.276462262227	-7.77447774205	0.359591378986	6.84757083879	-1.22969902504	7.74500594159	1.52509695104	7.21576276103	76.3606094487	3.52301142519	8.90793730702	2027.25003155	True	
0.536937711423	-7.29747471234	0.430190136145	6.01237109552	-0.756447297277	3.17572465052	1.32954652379	4.7897309626	76.6824804031	4.31904542156	7.08536934603	1625.90231525	False	
1.28548108125	-4.06157875271	-0.47995185067	6.6050371987	0.420595028614	0.262604907925	-0.0367634793577	2.47130653254	74.7853418114	4.79005479326	4.72317572293	2550.27229053	False	
0.690909997001	-1.41082856295	-0.842701805121	6.87544408378	-1.29853500379	0.531940377069	0.269840830914	1.13754223619	72.4096377637	7.83886180948	6.30419379865	2666.57705424	True	
1.29923898111	-4.09010563966	-0.449138600522	6.48433317573	-0.75633805444	2.61430436832	-0.793999420212	1.29470017708	75.6206687641	8.833278907	5.89973362961	2730.61689943	True	
0.00433600756042	-5.15388746263	-0.361850762087	5.5657454707	0.277731002191	1.68740747389	1.81802438789	1.2562235879	74.5873005383	4.96017405782	8.01367762252	2153.18731684	True	
0.54911707673	-2.20385779856	-0.714572489067	3.76996695745	0.568686139943	0.167898345116	0.273364431273	2.95397833999	71.3351594571	9.21002124832	6.47840381313	2334.69970605	True	
0.534300403763	-0.432972838657	-0.723450350429	3.22475431173	1.19442184019	0.886758434116	1.8811736572	4.84808273696	71.5843311554	5.39300671601	3.05364082596	2059.70410687	True	
1.17135632345	-1.20472288625	-0.192408835367	3.35106463492	1.07695396233	3.1976741577	-1.56561392585	6.20139772339	74.6016508515	4.32110034411	1.2524937413	3092.45291389	False	
