Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Potential	Equilibruim
1.01215681424	-0.0569797766737	-1.20012852236	4.07155116694	0.307475767436	8.33392009391	-1.28323728877	1.20562914415	149.350658382	2.51091393334	91.4979224904	1689.0164545	False	
0.342089403044	-5.15588738477	-0.525715810713	3.85744503886	0.18986452793	9.41693336449	0.924540102066	3.76049864541	148.361383008	4.83094355157	88.6701022248	3032.455818	False	
2.20284019801	-7.12102232869	0.208975295269	0.450768763424	1.34362966185	6.34764685654	-1.71697931559	3.30485235601	149.548347233	3.18958605105	89.2354503139	1694.39782736	False	
1.24826525944	-8.1073878078	-0.199273638624	3.37104957901	1.32854183859	7.12749212761	0.827415313183	3.88747152228	141.832584074	2.43566111355	90.6475099635	3582.12936719	False	
0.280245622032	-8.74161339554	-0.0357693644746	0.123476422353	1.52831602223	6.34743997848	-0.944047717112	3.97955921748	142.476260913	2.51422145453	85.2333983733	2242.38393883	False	
5.32819410681	-6.72486083499	0.609092321109	3.94891109879	1.71289488744	0.393035518523	-0.319405578141	4.46059100933	144.415047587	2.63882484973	86.2160684661	4379.0444454	True	
1.12501265936	-0.521674256016	-0.942136876527	6.37565457891	1.40419570256	3.05341313459	1.68216715767	4.2148608934	138.388394524	4.13214042109	89.688444873	2018.0489416	True	
3.79860287236	-3.99962525614	-0.0682829438637	9.70399386275	0.0903254992375	3.18925617591	-1.29828773765	1.20969220297	142.857006251	5.08939257678	89.4560805834	2700.22262099	False	
6.23887834619	-0.983334097968	-1.02141440107	7.58660379397	-0.278773198078	8.91481831137	0.798860770192	1.19205328439	137.716414058	2.62078843528	86.8410486064	3610.43114135	True	
3.30061463908	-8.12147793085	0.268193160116	7.36849230321	-0.444976715239	7.23391126394	1.07671462798	1.3017487535	139.443912129	1.66965691672	82.0095774563	3044.87322817	True	
9.88241862321	-9.90023065222	0.413480304304	4.78465888906	-0.655493371432	4.44360219473	-0.448262500287	3.37702203098	143.736291471	1.46273132219	78.6826545822	4037.19037134	False	
8.93475454561	-9.54460892106	1.0346602006	1.65408733661	-0.560150493016	5.60940800139	1.90489847624	0.992914988748	145.693070788	7.27422963503	69.8036084324	4073.68359729	True	
9.38571369584	-9.28225581341	1.78244056219	3.45803980822	-0.0888685950961	9.20641725601	-1.04257004784	2.9104195804	150.928788105	0.724851277446	70.6783387226	5772.31159276	False	
7.10359472044	-5.69582988198	0.883339996916	1.03543508055	-0.690546372092	9.64486977831	-0.881128096475	0.459997506801	150.539347705	0.822835258006	74.1447088879	3254.25770313	True	
9.26056839339	-2.63686631271	0.518919966277	1.89995732893	-0.475231618824	8.96824969356	0.967073330389	0.462415703624	148.394132864	1.58924063603	77.9154884735	3256.4530275	False	
5.70821734977	-0.88123913564	-0.13491138547	0.290884410025	0.930077098002	8.31451234672	0.840304867831	3.78929207371	150.222569324	6.52283662884	76.7307487544	2590.09685629	False	
0.16212806319	-1.36020683316	-0.884971723568	0.808567835452	-1.13879757483	6.64496661845	-0.141233167401	8.4672802454	149.97169624	4.38805452487	79.0911949782	4765.10706169	True	
3.51035028444	-2.95035610178	0.597483307659	0.950523162084	-1.04801178879	2.59892979067	-1.35120412352	2.97244189645	145.64867627	4.735690967	77.5694782498	3117.88945083	True	
5.15829460478	-2.36910815774	0.464329255298	4.06050587549	-1.39957454788	0.106521418576	-1.00168074011	1.08431642559	145.120055278	2.65202183734	78.0806382881	1813.77143471	True	
2.20772347444	-4.88578923209	0.515597542201	2.92615118454	-0.990351713388	1.33216029866	-1.10381496359	0.874598577635	147.101547087	0.663730520027	79.9595584459	3459.31386559	False	
4.59026853045	-2.2894260856	0.414628227328	3.89806287177	-1.32019860434	3.81165841513	-1.70891361077	1.03215279462	149.076215458	3.05687548991	79.0442953462	2054.06395202	False	
5.49480236239	-2.96832559343	-1.20096014022	6.43899218584	-1.47025502549	3.6102526873	-0.794063044251	3.65029353843	149.936857054	0.446267326677	80.3064039983	6017.56916976	False	
3.04138093992	-0.298380415052	-0.852148682738	9.0005101527	-1.07343971672	2.14174768788	0.795234346083	1.02612769223	153.429549997	0.135259201756	80.6277334479	2684.07499225	True	
2.84835481499	-2.9438334593	-0.104749050919	7.72935319911	-1.68692287658	2.54811532846	1.36540316256	1.67465700781	155.446968978	0.728803579223	80.707559777	1729.06261691	True	
4.5666606914	-0.69853119798	-0.955264896687	8.82307930162	-0.446639592537	2.59160128076	1.04562868198	0.958198359293	152.849342195	0.55404890809	83.4980367516	4255.46360239	False	
0.155495232564	-2.55855662643	-0.651192183494	8.22039056071	-1.66261337601	1.40645053704	1.02380885563	1.99599164113	154.630522754	0.172811725565	83.6585149407	3791.24457147	True	
1.1470825268	-0.0957152131856	-1.0033093038	8.21904848011	0.538247615112	3.39340101408	-1.09564072684	1.8006441054	156.288618172	0.983567110874	84.9246877916	2461.63334317	True	
0.779948341043	-1.73950378957	-1.05270020741	4.68492858496	0.605622155591	2.54006861702	-1.03965066213	3.96483052055	153.978213982	4.10568182162	86.3321320239	4536.70366791	True	
1.70320420103	-2.3894925315	-0.696177738256	4.37243077084	1.90339511003	0.539713521085	-1.28420738855	6.12728565323	155.633730753	0.658213230033	90.8935575288	3720.257736	True	
0.697950424559	-2.17165045267	-0.98784840887	5.90300045934	0.925628881463	0.326485726018	1.22898448183	0.547314699116	155.571970667	0.0494458221192	88.4078746425	2333.68826486	False	
2.54127411436	-1.5490441956	-0.752136459622	7.70957343575	1.50978189591	1.5662484931	0.113542121568	3.9791940097	156.929062132	4.22303274905	85.9840211959	2792.71291432	True	
4.93242866214	-7.71392456017	0.931184843389	5.62147104889	1.88353299718	3.92443945282	0.908888008843	6.53331434272	154.071361068	5.97934373649	86.7342883517	5218.67307135	True	
9.72281792865	-3.99664171056	-0.175761800831	7.30894371443	0.0537828592602	4.96745353403	-0.843589572396	0.812736614248	159.256915064	2.66139613258	83.3796236047	4143.21255543	False	
7.84838456559	-1.64649146548	0.0976982313017	6.02907015895	0.504863948351	1.48294087549	0.36172947796	1.23207580856	163.029735427	4.90420619804	87.652978898	3259.40621886	False	
7.53972334374	-1.9502904055	-0.152272512049	3.01894329645	1.31564059069	1.58123338487	1.31472687524	2.08038354158	159.49937006	3.63894691107	86.2905785637	2483.93621346	True	
7.59023853965	-0.775362779329	-0.00224334971118	4.37881269104	1.23807466854	1.30543280546	-0.676004838656	1.98265282308	156.105456769	2.84623963019	88.6496733164	2681.37393108	False	
5.41623944209	-0.151587492336	-0.206321873796	3.4793195576	1.33681907965	4.86780700543	0.755638985584	3.90480717829	159.624385227	5.21944174429	88.0911692555	2751.97350165	True	
4.239345269	-0.24123289385	0.654339755981	3.6042813761	0.161273368008	5.24892068453	1.53409375576	5.39948785542	154.310454014	7.64319629796	90.3275995881	4223.30622328	False	
3.81183247651	-1.61993290839	0.334947028238	4.63830222012	0.819345296473	8.59261216715	-0.2397304739	6.78467344209	155.652343944	7.49906263633	90.4878884704	3568.43211896	False	
2.62242320555	-2.03779971997	-0.571219486535	3.74160986502	1.47844545998	7.85594235388	1.50878849242	5.89335234021	157.899139128	7.14247659954	90.95045968	2473.4427587	True	
0.473998473384	-1.8499346287	-0.948076230659	7.87590720497	1.74433208545	7.8537499026	1.27894696642	7.42261300287	162.884838195	5.76495966631	90.2243542458	3161.59531173	True	
1.78587284968	-2.44023128062	-0.307253643615	5.86062629484	0.348924050809	9.3211667707	-0.717802182451	3.96946721738	162.966096205	8.77463553253	89.0438107864	2057.28261633	True	
0.48697138729	-5.10361428591	0.235116856209	5.16516599052	-0.341045947969	9.86267301295	-0.909091925899	5.78140461744	161.814083726	10.8889687666	90.4671083226	1610.13748253	True	
0.3218113537	-5.25095865127	-0.00665576973915	4.53358152752	-0.531598484404	7.53765454917	-0.872326100993	9.63253201287	164.179461336	13.3007794652	89.3880457797	2688.22124594	True	
0.869785459468	-4.73498005416	-0.0747336329299	8.56130809807	0.52392619187	5.34618312318	-0.694764154729	7.42903925676	168.444912481	14.0043760243	88.9727656671	3870.7184721	False	
3.33800827824	-1.4996711303	-1.50364167709	1.04469043508	0.643037971921	2.50812199781	1.60559272533	9.10447478536	168.975621639	13.46647434	92.9918016648	3905.60244365	False	
3.74006979157	-3.62584626202	-0.404307617743	4.455100133	0.117924937693	5.13567768351	0.101299312003	0.685009372592	173.490570008	11.5012733693	95.6955097558	3313.963854	False	
8.70318583108	-1.39148937002	-1.63629063202	2.66304569944	-1.59564688624	3.57214505197	0.536484821401	2.40901906006	176.968081528	11.6190870756	95.48770057	3996.96661572	False	
8.79646057429	-1.21781642742	-0.952092658638	6.4066057315	-0.958966839096	2.96726952595	0.977549606326	4.87021372789	186.545742815	10.8628939618	92.3654101961	3686.27829195	False	
3.67252050825	-2.60102496569	-0.367734105261	4.8272206546	-1.02467490569	0.787903944134	-0.718067293756	9.02240656498	178.026798673	10.9033045143	96.4560197084	3467.06277015	True	
7.2984923553	-0.976411818208	-1.04325899594	2.89096843276	-0.0863769869283	2.23949950209	-1.61651918639	8.74679454635	183.28870458	7.99628714273	95.6100751153	5850.53986701	True	
6.25950444064	-4.35598640238	0.528802937436	6.37434072361	-1.5991002453	5.82885717816	0.75511806177	8.59571588129	185.66699685	6.4428391242	92.523717961	3851.42481546	False	
2.93409323371	-3.96655775909	-0.327440291352	6.15251161107	-1.03890574408	2.80650815738	1.55110602151	5.11121717652	188.37773584	10.7385661694	98.0639138059	3460.23327022	False	
3.42925527469	-3.35982595583	-0.310348028877	6.14447838208	-1.19778719404	0.291614392899	-1.08345263801	3.15263286613	190.671426501	10.0695966219	99.4604681827	3590.8800115	False	
1.30900876326	-5.93837484431	0.312993064892	2.87213668609	-1.11864060577	3.57179754746	-0.277370926605	4.33860243301	190.276326452	9.9733775695	96.785904323	2775.48602394	False	
0.822882392951	-9.77048203231	0.647832429406	2.45975959449	0.244090890673	2.41998612196	0.775259021999	9.23691762308	190.951798926	12.4482066472	94.4489952016	2966.33156072	False	
0.328727267191	-9.24417989364	-0.101407986826	8.58593884615	0.879297990679	5.95820895527	-0.0761686697185	6.20534775063	192.263258812	10.6019900205	89.6375338948	2616.94248529	True	
0.918833440516	-8.83764936151	0.0445109118223	9.14701350702	-1.5833978224	6.95261118657	1.04851883182	5.24946048417	193.832014441	11.36259156	91.4423383829	2749.18486221	False	
0.184418054025	-8.42324773309	0.160523814406	6.67800963445	0.238118120339	2.76458525716	-1.09778601584	3.57461074383	193.131762	11.9105449592	91.3418827975	1825.47087715	True	
0.771897451731	-9.10794661461	0.388095059572	9.76883273396	-1.86967388046	3.50030248603	0.721045625062	5.55093541032	196.379292966	8.15711200272	90.9136214576	2141.97861657	True	
1.66747656395	-6.511372684	0.75838325664	2.04917801648	-1.72763133568	3.777620673	0.943489927267	5.35824767612	197.061677575	3.80324791662	89.6161541216	1971.29365569	False	
1.42509655171	-7.87230326615	0.931885231845	0.0266930593301	-0.835568754035	1.82272128598	1.80602338821	6.21255921011	197.052323836	4.46720834508	90.8310378743	2095.20766714	False	
1.56013860331	-5.89853775911	0.766097664607	0.961582724443	-1.57459169682	4.29134514463	-0.3784230157	6.7980637763	197.118845861	5.33052459986	93.843302997	3046.65931188	False	
0.93328079278	-9.67385143309	0.854013145439	3.2454215749	0.915441082608	4.7119110375	-0.184830361925	8.04868161207	196.776422618	5.72612728648	95.6589236827	3414.08114217	False	
0.516461385401	-9.14285626253	0.989938758322	4.19097914786	-1.59252116039	8.67283060834	-1.64790067455	5.66925420813	199.559242942	6.71694339923	96.7679083184	2138.24841306	True	
0.543190681508	-9.42016313164	1.01456287302	5.42670205471	-1.13242064307	6.88799488916	-0.910452280653	8.04615639667	202.540686944	4.11461728777	97.6832033735	2889.86446399	False	
0.555759712881	-8.98558363074	1.03609533181	3.39247236937	-1.1599118816	6.37217273684	-1.96790598228	6.84436555209	204.362450484	5.25740893719	96.9047409136	2716.97829237	False	
1.58153929091	-8.65515518805	0.976199001523	6.28740977499	-1.93729891414	6.87518966196	0.0249892079746	7.52766333205	203.418603633	5.81052211635	95.0643500829	3011.43687941	True	
0.714605525501	-9.85088300772	0.558760570181	7.91928987363	-1.31871707196	4.75835300568	-0.391197267534	7.6349122329	201.59355572	5.61058526732	98.1991329182	2131.19343377	True	
0.681806242968	-9.30534136824	0.243663567219	8.97759895261	1.22593088356	3.7107385864	0.524512378464	5.88661016123	203.965272287	6.64866835776	98.9161239067	3087.03423889	True	
0.83772384797	-8.15540447066	-0.129708113931	9.09693426496	1.10989381331	5.57443810097	-1.97451813497	5.70604074415	205.382758264	5.59451238237	95.9103569303	2857.27700419	False	
3.01367614869	-6.17913756523	0.530532225806	8.82484040494	1.76698515156	6.80852051125	0.594495087546	6.78114579716	199.674044536	6.84821180681	99.2562926785	4039.97306495	False	
0.501746061225	-5.13020228536	-0.264776541231	8.47138087221	0.628017563479	3.14232728138	0.470186424318	3.83872430644	198.309769581	10.8691716761	96.9404577529	2403.0513851	True	
0.538750357336	-4.09377623295	-0.978399339129	8.77562448806	1.01721458997	4.06863818565	0.87772255133	5.52219000441	200.649155369	8.59695146188	97.2176128584	3215.63345561	False	
0.786144820978	-5.42953548105	-0.0795290890563	8.71458305892	-0.606284606468	0.00887103619465	-1.82214276437	6.46678718928	203.017781877	10.7094098611	90.3424790478	2074.68387297	True	
0.0966759098004	-5.17147265665	0.0702014769014	6.95684775969	-0.61765147014	2.83995019774	-0.0183466351236	6.87416549789	202.27784218	10.9535712404	88.6354663874	1998.0289219	True	
0.39017477109	-6.96114688223	0.0725321276853	9.34090176091	-1.30820584113	2.75159601758	-0.992447162805	8.57502135587	199.994710849	9.70041818847	88.5781904928	1910.77672835	True	
0.364468138347	-9.18419774994	0.445440963862	8.25508897029	-0.0688656162328	1.41458310293	-0.766291354466	7.52670841824	198.917614242	6.32916570054	88.6154846826	2107.57938697	True	
0.906422202334	-8.78046365052	0.54716608273	7.33965785058	-1.80302123683	1.64903508405	0.831400680351	4.87875469643	195.823260116	0.242644609945	88.5459158792	1737.75026631	True	
1.30192354045	-8.81267260252	0.235901307751	9.51789383089	-0.575456007749	0.647768589672	1.71017706234	6.03726116302	199.122758526	1.09698905518	86.2862562679	2202.62503047	True	
1.21471728494	-9.33233371833	0.334042369412	9.4124879679	-1.69792654239	0.151630865237	0.456471654454	8.65485238749	198.035389107	0.909987060163	85.9115701851	2581.20770371	False	
1.57328754284	-9.82831873517	0.51361356534	9.57079483787	-0.621300528323	1.65395956171	0.808880068961	9.74833263436	204.440051442	1.24834285512	84.4045106772	4203.68452967	True	
1.17688139517	-8.24072759856	0.274987029136	9.68763587413	-1.48981125442	2.89645859067	1.74745348083	8.50357585275	206.708650852	4.47641300333	85.9106479166	2031.69563501	True	
0.377419293863	-9.80053567154	0.185703034904	9.9518824354	-0.351655036912	0.907058775702	0.56033649315	4.49459059434	210.899803824	5.1354570327	81.9740829388	1860.5741385	True	
0.271304524983	-7.87991448075	-0.284026082022	9.87899491719	-0.21267510979	0.273119245637	0.521793011999	7.29282196476	207.611235936	8.37086385741	81.0835207477	2572.05669962	True	
0.874363283028	-8.49031045413	0.548821313538	7.25103346514	-0.813957426948	2.46439211102	0.567261411896	5.85841714848	210.38506485	8.96039831869	76.696734752	1861.9315556	True	
0.0849789118659	-8.64098088384	-0.0245366562627	7.83153729665	0.333323385316	5.18747909881	-0.436433520496	4.28208865385	213.565596419	6.66013157114	69.3212716766	1700.89095007	True	
3.40735790619	-4.1350826987	0.219606191583	4.70182521688	0.986300136301	4.8161629574	-0.320908138302	4.23968220303	210.740555631	6.53005534166	71.3913670952	2358.87257489	True	
2.10092591198	-5.18429869287	-0.385842497833	5.47164871274	1.25611899696	2.04772755518	-0.634096453893	2.64182256858	211.633151316	7.45169414458	69.0153942042	2534.08980028	False	
0.0216822535811	-4.99287342314	-0.675546119301	8.90333923803	0.95482523625	0.47196392191	0.752464502769	6.91259296695	211.798443309	4.91487450892	69.7143145676	2509.30917641	True	
0.180442909023	-5.73032924063	-0.297836611654	8.3009790339	0.153480363506	5.90137270617	-1.70723264879	3.84303091208	215.860868018	10.0290918108	67.3090704388	2426.75459528	True	
0.372326283959	-7.51960296433	-0.29161952815	8.35272840466	0.216726818514	6.28744679688	0.280467096175	2.97564546369	216.614004065	10.5710438298	68.5113169914	2002.84664231	True	
0.174164132742	-9.78796595082	0.327081997724	7.91597023035	-1.35522565012	6.0548707559	1.72347034823	2.38452928966	218.574634721	10.4113120596	69.9888208968	2109.11350685	True	
0.980064082633	-9.42165177939	0.0603537300078	8.62844617613	-1.13677728231	6.33264736846	1.55167967055	1.97532487196	220.013943625	12.1836541563	71.474048201	2136.55728064	True	
0.304834517276	-9.62248500759	0.157651095852	9.37403678162	-1.48404541285	9.12811686352	-1.12849930891	3.06857147639	220.5624891	10.3754813768	67.2990477776	1534.24147118	True	
0.615853697072	-7.38525682246	0.134716468185	7.85804984172	-0.816083740593	7.25298729543	0.0642788068873	3.82602017839	224.689087467	11.8152293877	72.211861383	2516.43399304	True	
0.25669708086	-8.97839170006	0.22863009976	7.41187664389	-0.812219655041	9.29869577684	0.67293519065	3.6234140587	225.763142837	11.8452031904	70.149088225	1528.47989567	True	
0.233992988493	-6.7610862055	0.36687270434	4.67085613481	-0.738526144652	9.70761173884	-1.20216591186	4.04367480922	228.161496016	11.0329091726	70.6737123859	1563.06844657	False	
0.469019398413	-3.80300825674	0.0207492002592	5.02969946371	-1.18416633735	7.14332368242	-0.909347215224	5.00838495799	227.98706929	11.5464166333	70.5909930502	1749.96371614	False	
0.207547844305	-5.025219656	0.143073813897	3.8139503145	0.345220585197	8.89928933092	0.660749193366	5.11959645007	227.833509631	10.9925443257	68.5884985464	2234.02536221	False	
0.0883920135073	-4.00451752613	-0.506970916969	6.13881540725	-0.555535625089	7.18224528823	-1.03390618992	1.82983948722	226.025538937	13.08509521	69.0530293611	2089.18697164	True	
0.298462722467	-3.99769307013	-0.587860010617	8.58617291191	-0.939219013014	4.77935995281	-0.877012978	1.65072307876	223.526589309	12.0297269347	69.9757568745	2042.45139687	True	
0.0858253035756	-5.75405174641	-0.259112133569	7.96304776437	0.0432861475692	5.30078800734	-1.04262191688	3.93880203539	222.274983662	11.4715507543	70.8975193375	1461.7966142	True	
0.193696106692	-5.52687818544	-0.40878718152	9.75670127812	0.304202631548	4.42064268724	-1.96494763967	3.38362942595	224.475068044	7.52743653523	70.754401861	3403.9341488	True	
0.229290276794	-6.05808633784	-0.538670167506	8.39326971848	-0.374923387665	7.26131050036	1.46575506999	2.93331198101	221.41114838	4.55424935298	69.0840999014	2255.61219045	True	
1.48619538773	-7.40782773835	0.0583175805043	5.52461009285	0.11760866542	7.02433332446	1.06749476356	2.21290235066	221.645254204	4.43537210905	68.94926019	1886.46216893	True	
0.320279595122	-7.27323090874	-0.557121014583	3.00899719245	0.694970370749	5.491633557	-0.227675649087	1.4500585776	218.401505441	9.17668716587	69.9951217528	2257.92337202	True	
1.28445411402	-6.92745191181	-0.413761334237	5.55594402629	0.735970580196	4.68600091951	1.8422944541	3.98268179619	217.087784016	5.6410872544	69.4008286429	3130.38853189	True	
1.33901795225	-4.49917876761	0.187973076682	5.63327991607	-1.02664247063	4.19171669057	-0.966416786733	3.23357876447	214.45382804	4.82958728322	69.7216896366	3008.04872543	True	
0.541365271395	-6.02942459423	0.00552992166885	7.24404229356	-1.63899677921	3.23882952161	0.424063960951	6.88159321519	216.167975167	5.46090411266	70.1988273905	1812.17417187	True	
1.24089138896	-4.74238686226	-0.242538228976	8.24428986436	-1.30066796912	3.32640448781	-0.134585803275	9.14490415319	212.321468845	3.45763485965	69.5069546562	2452.20563705	False	
0.355778120369	-2.96886141236	-0.59740935308	8.80993733911	-1.34257084615	4.75263714044	-1.0030243939	9.41602356566	211.808283839	0.218041796685	69.6048177297	1952.48531624	False	
0.398477253546	-4.03283133122	-0.533598949332	8.94978012439	-1.43869401996	3.84536315711	-1.07667989178	9.73631762088	211.126357957	0.0104611616924	70.4909606503	2140.56267261	True	
0.867250097867	-4.54817590749	-0.223078937592	7.90403778417	-1.79471823859	3.34329093527	-0.892782956724	9.83895316965	209.535710374	2.28881499724	69.2974388754	2043.93124736	True	
0.635693294714	-3.68146599492	-0.48531265735	8.80799152522	-1.53753273367	4.31827229532	-1.2092161781	9.44254731055	211.51809942	2.50395677932	72.6776490836	1964.71401607	True	
1.95944770215	-3.26500842863	-0.248996185211	8.19982767179	-1.89743750009	7.30756010554	-1.1227660799	9.61872614337	211.883127756	1.18207316275	72.4027282491	2209.47735197	True	
0.673904697934	-2.51368459647	-0.880736357097	9.41120209318	-1.27675094726	5.04359098474	-0.299892517422	7.40866424957	211.482655568	1.36105004089	72.1959570876	2971.95813017	True	
0.590833033313	-1.46559985095	-0.86033061095	8.96564626572	-0.544037203346	4.69837393349	-1.5576077308	8.81466712053	211.978937239	1.99579755572	73.0498036516	2600.18835642	True	
0.95588181521	-1.99386448826	-0.58994172001	8.91313129373	-1.52851701825	4.52884483501	-1.05124998583	9.5189381631	214.788549945	3.99233043143	71.5141417373	2010.99453136	True	
0.563414264468	-2.60287355344	-0.803584347856	9.5986156293	-1.25644815924	0.415019818713	1.45574841455	9.2358002236	213.894746765	3.74044025307	69.8000942983	2678.19074999	True	
