Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
5.84636322135	-2.11032315175	0.014188750827	-2.88429052561	-1.18037703498	-2.48365322124	0.123462726731	-0.146544777057	-0.0892932430455	2.69446003049	6.07900456133	5.71197851337	-6.9375086208	-5.34750638158	2.56030952653	2.79856081337	0.977486753997	-3.97851217108	-6.90638221975	-1.00310657668	7.67886867655	8.02922398427	5.46180562385	5.70602152981	6.62507516983	5.27283630117	8.01894586987	0.0261100094818	4.01033566197	2.47252039691	2.96205635074	5.63727920182	3.69726624966	4.8047526494	6.78436131643	3.8880165681	1.30882671312	7.56510579156	7.59032376549	0.330945855883	4.17611662595	2.62452778879	2.43184209822	708428.212201	110000.0	False	
1.25316414678	4.36292998908	6.23655273643	6.76694454281	8.38744065809	7.79909887329	8.49652784449	-4.16911562373	2.82972486477	-2.35815913645	-1.22850875464	-2.23429413366	3.71035505195	1.62461256256	-5.78177279523	4.1384087693	-3.16447584008	-5.00432089878	4.16201036236	-7.63050935287	1.36179466642	4.03333247921	1.89309260034	8.76906393634	6.51245435586	6.6183328034	2.43622448698	8.86870922028	5.27834471907	0.637775495588	1.85509282471	8.47099581574	6.93984721823	8.63498568296	9.84149553807	9.5111445911	7.62195464776	6.331091902	7.12503748817	8.7362701271	1.94875588477	2.14275862156	2.32538662018	628932.719682	110000.0	False	
7.47433979356	-0.0351305639847	1.71547490369	2.8438735025	4.9893273962	6.49711388989	6.16391298091	6.48930834506	8.15379764209	3.53483787528	0.113733080427	-1.20660667246	5.90798270206	-2.26737822238	-2.3358200115	-3.30315402605	1.32237490652	-0.753041829875	-0.336395227109	-8.79266161287	4.84351374434	6.90920299001	6.77681180197	5.6432697755	9.08480464255	5.45928587268	3.43944915041	6.36881221075	2.74584376913	2.50531149932	8.9198031608	6.12863759516	9.10984284245	7.3772146828	5.79779007724	3.19263812117	9.48036934354	9.42322346927	5.41597069279	7.09359794772	4.12303667405	2.73113883638	1.28969858631	164081.526152	110000.0	True	
5.54323863029	5.73959857369	7.756186927	-0.632652262933	5.83977909815	7.49166732868	5.02792736071	3.50773084097	2.69650183138	-0.665045457279	0.534776492743	4.78600404831	-2.07989081718	6.04825761236	-2.06671123955	0.00738318187797	2.70142527235	-2.59897747512	-8.01824011612	-3.12852687086	4.72130542901	6.66457122014	1.32151077388	3.79291997614	7.22879943328	1.04112355437	6.61928855285	4.72231390276	2.64598289662	7.83082489491	8.35191131667	3.45513611787	0.958908881518	1.68953427853	6.87556648025	1.08278680051	4.01683960681	7.30604516561	4.13924037265	7.84635899699	3.75998340903	2.41324294138	2.42208974695	229604.424497	99000.0	True	
2.11181382038	8.33478564254	0.353411435412	5.09332860663	-3.15009115948	4.92058742392	0.860489679039	1.08537635507	0.378599757737	-0.859190238439	-0.272781828476	-4.6966403395	-1.42775984208	3.71897916328	1.62065002453	2.2042032862	-6.0986301003	-0.525753058014	-4.54509703098	-3.83044596861	1.97167194206	4.44626904521	6.79252727472	6.14933026617	1.3634876811	5.25820796892	5.16485927709	2.4385486692	0.587488513525	9.79076317607	9.52300288118	4.30606327425	2.46442723723	7.65526134279	4.16630769474	0.942765374784	1.16438306108	5.14215526585	3.97698675937	9.99828986311	3.54676665546	2.19153995152	2.65965598894	393555.362047	89100.0	True	
7.11932797955	2.04607074153	1.49986684065	6.49549702244	8.81715189713	-0.0031962988668	1.1590832999	4.1105953594	7.43966747582	7.02275555579	0.126177295795	-2.68918138369	-4.50981008527	-2.27610522053	2.02127451099	3.53920599968	0.969609707139	-1.40772316867	-4.25989676691	-4.05896556523	7.95434549705	1.52706695325	1.70651865348	5.73483311141	4.40133272958	9.77218637227	3.64343449022	5.7208276174	4.58857166452	2.84145824269	5.77786900305	8.71418495925	8.22374687022	3.71492037158	2.058893195	3.85633102582	5.98924743537	9.33042895139	7.18970800225	6.00565606967	1.17343538797	2.67513664021	0.61080532692	171588.423789	80190.0	True	
-0.419669627489	0.712417985925	5.88938573652	7.08223597413	5.36951141127	-0.501970445268	2.6857705798	2.19150900566	9.90052350289	3.2262543845	-1.80137354852	-1.32658499148	2.69893661421	3.24943203339	-4.40340482038	0.975175223831	-5.85250951572	-2.304800062	-0.632312777094	2.37499493837	0.569227893817	0.586310499085	3.93863130837	3.59968808634	1.96137478311	1.48784006526	0.488309209358	3.19529173617	0.954739148868	4.42086579179	8.79382791463	6.36838714055	7.05087382984	2.57285428602	3.97478379742	0.504575810956	2.53071087862	9.48651904271	3.54369227131	5.22577492499	5.57109942602	2.65317837225	2.53727651571	422301.269575	72171.0	True	
5.16541610546	4.43666450317	9.27487914381	7.72412667472	6.65221896469	8.17548516996	8.87964803532	0.234279526222	5.34754553815	6.33280862436	-1.62482558671	-2.13217657004	0.028665058981	-3.41572374216	-2.35163245539	-0.77010055075	0.63253366777	-2.67713419878	-2.32883486656	2.43374057238	3.4087588433	7.40243673275	9.16244798448	2.42492177018	6.56172469754	6.04769488364	4.41605705365	2.45168121655	9.53637921576	3.48887446783	5.28044784536	5.43496087325	6.04252710904	6.94170207525	3.19489839635	1.63292240784	2.49459449885	7.92347741112	2.48019154334	5.25442653352	3.26888916631	2.7406019807	2.11424738972	143538.982962	64953.9	False	
1.79349205681	9.53775388013	3.83617299324	4.44982107798	-0.749245912171	5.97653999403	-0.132835596671	3.06501226883	0.686001064987	-0.819695028762	3.46324472886	5.48857570279	4.97312931661	0.639970505015	6.78950682567	4.84917345547	-2.64063470474	-4.53964872853	-2.27536747255	-1.34926078489	9.11135099964	2.04820015701	5.64461651924	3.72473586297	4.21223878643	9.29867694365	1.62148893234	4.97156394041	7.77220281196	9.10830592835	3.80386398976	0.173974831093	6.51637964255	2.16867314743	0.418585495984	4.10406032388	4.30893292594	2.31800258376	8.65563998814	5.83934128268	4.03287125545	2.81517353916	0.520507417552	170001.769593	64953.9	False	
0.122509168008	1.88852054911	3.44796869338	4.47127045217	8.47296587674	6.86450092891	6.06558023218	6.19454204038	-1.38706379205	2.55136629239	3.42941640245	6.46949720269	-2.4589049061	-4.12690454767	-5.02914080244	-0.57369895105	1.3023189006	-6.02953518195	-5.87344341704	-7.15463312436	6.69972291649	2.51578650685	5.79113092848	9.39160354178	9.79182596087	7.80369250871	3.16625727068	5.2544448966	4.60882234409	4.93090889846	9.60140132561	3.80490102357	3.85570464899	8.46854546849	1.57814124471	6.24941900013	7.08841500983	7.82782696649	5.49691942787	8.71657194053	4.34891244172	2.50782182311	2.0663341617	194211.38809	64953.9	True	
7.8452682715	-0.312385617627	6.65763833412	4.39360354798	2.02743391232	1.79354991072	3.39973019121	3.99650934433	8.19723696813	9.23450687104	-3.67340930851	-2.50227868394	-0.929166777301	-4.84375704428	1.926932465	-3.69163329525	-1.39854223357	-5.77800980251	1.93937771691	3.64049997156	7.78550879479	7.19631358919	6.9971272903	1.00237806539	8.62437025288	3.2064999044	1.61814950788	7.61923335041	5.58020427599	8.14947590705	4.83231042233	5.41486529891	4.39988174281	5.22444165909	9.52421023161	4.91563956161	2.23971110317	1.20020549993	4.67167225436	6.58032262588	4.19261477294	2.77672879933	2.62817563787	312676.260511	58458.51	True	
2.80783648613	1.89376969408	2.66963975386	4.83831211539	-0.430133458962	5.5890476668	5.00342967015	-0.835958329297	2.08646687992	0.761718717371	3.23434892367	-0.704112456394	-1.38357952849	3.54570435153	1.2846026583	-1.71112474403	-3.92962365113	0.118164713613	4.5253560794	-3.73908443373	0.275507563966	6.44479592618	9.31798791874	7.78813684422	6.12095728522	3.69156204909	6.07202304961	4.2077767656	3.06960946633	3.62166437918	2.42819760147	6.13172616264	7.92250074914	4.93507923515	1.91024572788	8.64998318969	3.67635583145	7.8444741123	5.30748259843	4.75843577301	2.4806298286	2.92930912171	1.53461267363	102065.05144	52612.659	True	
6.49315640396	9.8191685955	5.11347110873	5.44444234499	0.301310681357	6.69145140234	3.47051629211	-4.312340269	-6.96277622477	-2.89932246165	1.70906378681	-3.47297416775	0.0182148805369	-8.61411229389	0.592826060876	-7.71368668701	-6.88604006254	-1.29636237745	-4.64937093345	-8.95611941668	0.569884193803	1.24678639359	4.04069646044	7.2031962717	1.24475763192	2.17429948086	5.4496908652	7.15401584998	2.21552585574	6.64641018301	2.08502854756	9.15820441107	6.9250386969	9.04525350901	0.161048852839	4.90541552344	6.318130517	9.62087724653	4.2595657555	7.86126359171	4.77646771175	2.39178679366	1.82970148816	356041.693064	47351.3931	False	
7.95168260461	3.10175405535	9.47103402513	9.6591798859	4.86480048544	8.59292546266	-2.31937659457	2.71345652573	-1.93220186913	-4.09728551147	-0.448322777742	-6.06539613738	-1.3760612862	-5.88820629301	-0.837055657337	0.740164762421	1.43281120386	-1.29358517707	-8.65495672011	-4.42130551354	8.84324982426	1.84751241608	2.8707444975	2.09226554044	2.09373016624	9.60721048989	3.27321226324	7.68067059028	4.31848701871	8.06421270391	7.67882253581	7.59102326367	3.59101461092	5.88826193898	4.88212943253	7.95561537516	7.39564091727	6.48471004597	3.18472662716	8.58935157702	1.75059428457	2.75255978556	0.218339178436	299529.814391	47351.3931	True	
8.71320913158	-1.10763501369	2.17368218774	5.83908215426	3.46435019331	4.82859647139	5.59196810586	3.58144552085	-2.87586515579	3.63955914967	0.270977334666	0.70540291789	-1.13110792849	-2.56149210341	-8.42133826073	-5.03079733815	-3.79547260304	-8.17586502804	-2.31763324515	-5.66883800599	8.40221238573	8.56076906199	6.14078077763	6.8938127223	7.6977571914	7.45791061197	8.79508988262	7.95066835297	6.10400389017	8.81675700973	2.22109759008	5.7409376132	4.62363629906	3.73670247465	8.32588931351	4.5524790957	2.05901236074	8.53583442728	8.94420774641	0.434190837364	0.643922851735	2.37878714901	1.2187487411	179546.38203	42616.25379	True	
7.85259279842	7.81001839098	1.8688182042	6.93856085001	1.23463020312	0.611079540916	6.99830517586	8.14982269257	-0.235312552709	-6.1938030328	-9.47803263813	-2.81286444188	-1.5689822464	-9.13149968686	-9.02466629119	-5.95049264663	-4.69782284219	-2.81797443849	-3.78631873164	-9.48437122436	5.37242256399	3.01992485509	3.72046369874	2.6435805075	6.72260406128	8.18782808915	7.580515446	7.99694509809	8.67110763031	5.24057327124	9.45408279017	8.07250450953	5.50505714938	6.28644315712	1.56131971244	7.61519013546	5.02372822725	1.82472585565	0.792639998022	8.5583753502	4.53956797173	2.34447194425	0.323480713279	246477.808915	38354.628411	True	
9.88084385861	2.90694011658	9.16023717938	7.24426477824	8.20975071397	3.77005536189	6.8673449732	-2.32137213152	-5.74191287888	-0.261795628925	-8.58232537795	-2.43304496342	-4.2106492906	-2.43082449458	-8.38432709293	-9.86063771251	-4.13483808961	-4.67652995636	-2.41836644096	-6.82842928908	6.31238582311	3.49800787513	2.15840854814	0.702645239002	5.50725965494	8.12638244482	8.17681620903	6.92831127796	2.18151152853	7.89431376215	6.14821584912	4.6754358435	5.11121749837	7.90157399436	6.32144015792	6.01429163164	5.52746733048	5.37113649608	1.29183045253	3.36393467447	0.88842650591	2.73126396909	2.66860816281	214407.573572	34519.1655699	True	
7.83103298745	1.95084424613	8.2397542591	6.25778191434	1.1777769164	7.02357807084	5.75899438022	-3.29533457892	-0.66240196115	-0.379201654773	-1.92989418057	1.13906992277	-2.50146768391	-7.70081349272	-3.4942087598	0.661390821042	-3.3318528648	-5.73928846819	-4.00181827551	-3.69563527193	3.65804150431	7.11269345221	2.33235259157	6.89675538185	6.90458376697	4.48632747638	4.86919759375	8.31191566328	0.781711389807	7.57447932261	7.53537716118	8.816528536	3.78576793342	6.66763691301	4.67829161034	5.33840878788	9.77299497644	3.91775923924	5.18990652493	5.31985399433	-0.897548267086	2.24909036323	0.693375774003	250337.268165	31067.2490129	True	
6.99401654858	-0.821520246889	6.64638625445	5.01644205224	-0.258896632353	6.04887888539	6.15147705545	-1.99951898362	-0.810219182257	-1.0463349771	1.38490582568	-0.633460781171	3.18947592882	5.47198374565	-2.89962336655	0.507878338593	1.30711964294	-0.14712217247	4.29834459854	-3.55471066482	3.66537490074	3.31136252705	3.47649534591	3.21916901142	6.72409194325	9.30307660173	6.30315782267	4.63180897919	7.95593136636	3.23880355391	5.08561750013	5.56653495377	8.00885294721	2.52734839386	0.646284626031	5.97325308002	1.27138707839	7.4284396751	5.86093399487	0.125642770786	4.0156551407	2.80524442476	2.79675804147	107687.827108	27960.5241116	False	
-0.270617940735	2.99103355397	4.91262900947	5.00940502064	0.34162401985	1.96541770827	1.45986221511	6.3735444562	1.82430030113	6.43651038649	-0.715683963042	4.08552034946	-0.526205633638	-1.12928205646	6.69265521704	-2.02959299633	-2.14705684545	3.3160852405	2.56024486485	0.0742795730994	5.74908612347	7.76406496305	8.08889379902	5.43988811382	5.04764074422	7.93656485491	1.21053510825	5.84175319908	8.02655665023	1.37319028758	5.47371229978	6.2590269703	3.40245428242	7.68626647093	4.02529058314	9.22945150369	3.08716700985	4.69350808396	7.15837629016	3.71856391586	5.34996079896	2.93537042968	2.28862053485	39802.6866562	27960.5241116	True	
7.7719910311	2.02198396545	3.94265538277	6.76875716165	2.13600395795	0.598743866028	6.45325682425	5.29567406847	2.00991528123	4.5058914166	-0.574922062578	6.6146817147	0.992117997788	5.41687982966	4.44010405488	7.30833503198	-4.0495137849	-2.33417394624	-5.10703806412	-4.48418080389	3.05982396126	3.47827204881	9.69311953347	7.53928427516	4.60897446922	9.66105157114	6.47219068572	5.92519855161	3.58344869764	6.77157226925	7.16023088446	9.4670913383	9.49380159829	0.406008142508	3.14636934451	7.08405605595	4.34643014118	9.32985271948	9.31008254839	0.793181881078	2.08155460687	2.29589343356	0.121455196429	209528.430182	25164.4717005	True	
