Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
7.87185263581	4.19356399844	1.92894956419	2.87312767041	-0.0611931365013	5.80432357817	4.9494655569	3.63155686806	7.73600996883	0.832744224452	9.01021631776	6.46612447587	1.97741052923	-3.52243732746	3.15862579563	-0.0472008815061	3.05801810717	1.01278071087	-2.94914397196	-1.19865732747	6.61428984155	6.64172125285	0.969273334076	0.343532100672	1.28799000308	7.6531148219	7.8113156483	2.81697188878	0.889997104888	6.51511144539	1.98885835471	6.38184392217	3.29053297322	5.70991897398	3.07359048173	6.41325768376	6.45750758502	4.11556036325	8.21648211157	0.468540531498	3.91992421253	2.44548018433	0.794553352361	283698.092768	121000.0	False	
6.60571890589	8.14129727659	-1.8470966023	-1.76884765015	5.91360531418	-0.475715768705	4.60110476828	-5.03992561367	1.43574427522	3.26109725157	3.0940361713	4.33217425526	0.474273003505	-1.88010410452	-9.31831756786	-9.90076745798	-5.28791274512	-6.94155009864	-8.1282281677	-8.08707717551	5.31334710064	4.73881658086	2.53544396419	4.23282792479	2.64986673405	7.95280209591	5.73984271579	2.90010061616	0.239944390411	1.23198418956	8.77134906995	0.702718971285	6.6266290832	9.25689084604	9.04653602473	2.51182459041	3.46717380775	4.38276946377	7.40447564702	2.8096383214	-0.00644960566232	1.91584017585	1.05788580711	546445.890404	121000.0	True	
1.32528278139	7.99256292264	1.7138784876	-0.662441946346	4.51687490448	3.7819256218	3.20913852512	6.29946490427	0.734801656184	-2.39830160943	-3.8971855616	-5.02626726603	-7.45265531641	-0.567475122381	1.42608765764	-8.83548527591	0.278707110506	-5.02771102952	-3.66841783543	-6.79439939848	5.39092461988	7.6676724574	0.792507364719	8.86033850794	2.35641863994	9.25892467829	3.10861272724	5.99746021149	8.09175007689	9.26148379911	1.51002279513	7.77560627012	1.51719369892	8.69582300726	2.33355543724	4.23157786556	1.44158280243	5.17269981253	2.79396683446	8.73367555782	4.81217843947	2.21115801537	1.71648902633	462585.228978	108900.0	True	
5.93633957848	3.36628628796	5.4576955464	1.21096951473	4.02696131535	0.889151600038	7.82307781792	7.66026122245	6.53018973484	8.22649224388	-1.80306691325	-0.640952182989	7.49698667212	-6.69051003934	-8.02634474442	-2.07981092898	-5.87805472924	0.575859641271	-4.04990393609	-7.71322918849	9.45910922962	6.50234050382	8.75904507522	1.83295636478	8.04251470166	8.61633029284	1.19811739731	4.30162363507	7.40954199974	5.44490438628	8.72139899679	1.03995372063	3.93905201007	1.4485916413	6.31060603139	6.12581016608	3.67008675307	5.80643471623	1.58448378333	2.80866316696	-0.956525108565	2.77085777285	2.59399034953	243212.156089	98010.0	True	
9.46242264669	5.93448484518	1.66577951845	-1.74930776497	2.30462892146	5.06340648485	5.23966191342	3.18667619681	-1.36438786335	2.94456144056	3.22647242613	2.71615937856	2.49370577349	0.990397320487	-3.55533255662	-1.98605673575	1.89054188011	1.14903046845	-4.46119121073	3.58501088781	8.32581828717	3.09829228358	6.33635971201	9.27909604559	1.50134174303	6.76808110602	4.25407404642	5.18979658058	8.36262456486	1.68257976516	8.06067916549	1.43747201995	0.0332026190292	1.08881673248	7.36422681956	1.02344153481	1.05273470714	5.44954432128	4.7705900559	8.5595457573	4.49954947524	2.33897211457	2.99401417011	213432.700318	88209.0	True	
9.97637349844	7.27725284092	2.48698022928	6.77086063087	5.09616192608	0.219664241725	-0.0780324293031	9.85472675598	9.03619087777	7.78574672973	6.53472477366	-2.7801636399	3.16100711253	-7.78556368313	-0.955724636662	-1.16607615139	-1.57643163706	0.238316538032	1.01238064121	-9.24079300248	2.43258308318	2.01890090968	1.8590657131	4.89656342314	7.86001785311	5.23325277279	2.06201898319	7.25678380575	1.87457916134	1.49277620063	1.31742702156	7.33754598641	2.79565376537	0.233117561996	6.22007165905	5.2229851848	6.92462959267	7.75942110955	3.33920311997	6.99350247911	-0.34393947686	2.10243874874	-0.872583174386	755280.143099	79388.1	True	
3.05942702539	5.18523852367	7.10134767206	6.57487341247	1.94737742662	3.22781561478	7.5898785221	0.719450129888	9.07974175825	1.48954961843	-1.82425677692	5.9952528905	5.75163074881	5.40650114316	-0.601756049693	1.02461828013	3.4691509465	7.19573836825	-6.90360123619	-9.54526028076	8.74357470146	7.31055335158	4.98081411495	8.88401022477	2.98529932322	2.14087655174	1.5263883377	9.04563545196	6.59586944252	0.344657975167	1.99079998443	4.25158207785	9.35479638192	8.3156614055	2.66920917264	5.51156980344	4.59312435674	3.02729751695	6.0528451833	4.38554709683	3.24034508155	2.8429103903	-0.520794926454	213400.836802	71449.29	True	
9.32300996239	9.82751470795	7.12330622925	2.44056010646	-1.99187161762	-1.45596488276	1.45994435916	4.70078907474	3.23655997171	6.77002740648	-0.881352807351	-4.55401604855	0.0275384138795	5.60065731094	3.86339864034	-1.89831413033	-8.65283377181	-5.30429587177	-0.913384425867	-7.26856867065	3.55549678068	1.18351137507	2.50343675885	5.14153123593	2.29438919927	8.99175088976	1.8184178075	0.766289806055	4.1608759319	6.41046681964	6.38830137157	0.160464671113	4.93055261879	9.00997464003	3.45624793551	2.52950992478	3.88430504743	6.48332763466	4.54116929832	1.2017825619	1.23790778195	2.67269788724	1.68969051155	350724.605363	64304.361	False	
8.80013832513	2.10424638887	5.63377464749	0.943142781217	7.0824868871	5.59614351518	8.55198729373	2.89097871975	7.27656980646	2.14241973485	-0.86589888407	-0.0167427756253	2.66769008971	7.78667164863	0.546806442815	-8.39347463733	-0.435509454285	-5.59464341968	-6.95612669569	-8.20156791481	6.14920465872	0.455970032817	6.47047069459	9.28633834141	8.24787522662	4.57599598095	4.59676269631	6.6102853031	2.6692970297	7.0293950386	7.8803036671	7.44999939931	4.82012860339	9.42515739845	3.1283995565	5.21820755994	1.78718435199	7.52689198766	1.11210631472	5.98271070198	3.53196143709	2.64469451896	2.04856787362	220192.172726	64304.361	True	
4.31101867193	5.16218617012	-0.278905475327	9.20312076679	4.17104977348	6.98646297777	7.20085180329	5.82602728985	5.54696012077	-0.963885849846	3.18917748973	-0.0883537948797	6.46271430074	-6.95937655452	-7.73692663235	-4.56231956174	-4.14148959872	-7.92077307008	-4.96993123876	-4.75483903801	2.12872326261	6.42269182731	6.63521684768	4.09537196456	8.59942437872	1.84049357408	9.03283864007	4.79828297762	8.16815960255	3.62193992761	5.91139312954	5.33046024152	2.89798735112	9.35752432091	3.40289080315	1.10312869104	4.94063556112	0.860901281344	1.51719611481	5.62316923415	3.98543940582	2.86188777219	2.50695566848	189209.07387	57873.9249	False	
9.27033460518	4.39418586128	8.5268969228	3.25712480721	0.895645611662	9.11639650123	2.7031381154	3.04305199684	3.14322999813	-0.695824168002	-4.37705381499	-2.24827752845	5.90229765416	-3.63315562984	5.01660893922	2.49727494648	-3.65487515831	-7.04424445118	-9.62452062541	-5.71392660409	7.87551908257	5.32717180313	5.39167957132	8.0555989802	0.407894261022	9.47229737663	7.77652917843	2.02188627887	6.20043811921	0.507313296369	4.92720058854	9.27192564659	0.0273844549236	9.06147684858	9.16986824122	3.80335365266	9.00520929045	2.89162636844	3.94471354475	1.81974727808	4.05477338103	2.69831748113	2.13531529808	352891.546225	57873.9249	True	
