Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
3.00375715626	5.88327909957	5.51086531494	4.13584835606	9.67925081219	-0.110756177493	5.07286757074	2.25269283065	-0.248263287964	-5.31122129441	4.01456845343	6.17913275978	0.695206914829	-3.96562157677	6.25000678873	-5.14595870164	-1.55230482933	3.07216371997	0.177379629873	7.34052911576	2.21871399401	5.47237640531	0.489033683953	1.04266419081	7.05928984548	5.33394544804	3.18205125607	7.48975322517	3.94619260822	4.29114547094	2.90727151049	7.54187193018	6.66104441491	8.1235714811	0.469400182151	4.10954062184	6.36323842615	0.787259941554	7.15320606029	5.41176632973	2.99334847065	2.75483629573	4.71102554223	625491.339378	100000.0	False	
8.56799481072	1.18153248108	6.52873463138	-0.382656222189	3.51126879256	6.08293482304	4.92821817741	3.50287991752	3.36121344656	8.79640193268	8.91895810768	-1.50582402564	1.31150399671	8.19424821347	0.921516525868	2.32599921275	-3.38905064358	7.08037482165	-8.43830367248	-8.90896683304	7.09283791602	5.17750129293	7.05432039967	4.25033337474	8.85393915212	8.02550333963	7.733407316	0.691976872052	3.95813033754	7.26704333678	7.2072600121	1.69753410991	3.38237586994	7.23061414962	9.15821416289	1.68925222722	0.434410464425	4.03736284359	8.38208215669	8.4910893364	1.74826875569	2.69533680337	4.84191918461	391778.633888	100000.0	False	
-1.10621506033	2.03424229297	2.63576055467	1.00632870052	9.0738845319	8.82386965693	5.39082185035	9.82552486721	-3.62188077779	4.83922781474	5.00309095613	5.69018487163	3.4657296006	2.00869259986	0.299814320427	-6.92227793501	-5.34745316082	1.25836591787	-5.03765146063	-5.59016631493	5.57259895056	7.59231629307	2.10017216156	5.04127504211	8.41894563233	5.5116274749	9.08343145688	8.33160258803	6.03485684115	3.41067895533	9.54504204871	2.06365239512	2.79081006973	0.593498568008	3.91975808397	1.56362523708	9.25884196418	7.43241640366	2.27410902934	7.39119925772	-0.0412313246683	2.97825688467	5.42469042646	384641.529248	100000.0	True	
1.5155747101	5.69380635512	7.89436691093	2.52645194388	4.89332639202	4.48218212725	1.20150344698	1.76053288971	7.46233135823	0.223505393761	4.31369601456	5.61307109572	3.17323584755	2.48130099956	-5.8474165809	0.519935189376	2.56872884312	-8.66531985765	-6.09322100197	-8.37682797142	3.95585529882	8.50847688957	3.22514221687	3.67390629568	4.45090381659	9.45684765975	6.47166131826	3.99921240943	3.24857500396	8.84259748207	7.22000763509	5.01986891527	2.12330145265	8.63832782136	1.56127762726	7.13102111784	9.28860918322	6.5579613743	9.56589485202	3.99092317156	4.43283275645	2.26451842942	3.63574148124	202603.91924	90000.0	True	
5.90980662097	0.0680752240692	3.5605547524	6.71106302843	2.02473505644	5.25191295368	5.16456606769	2.08059792869	5.06092924131	-1.59197529746	3.59607386639	3.00101144386	5.99374603285	5.52443793021	3.54503002131	1.1951082637	3.70546306099	-1.79235871182	-1.04875755501	3.2972809118	5.47906490397	6.79563077022	7.13316286997	1.49297057145	6.98851643936	8.49554959098	9.95183169711	3.31891555613	1.12461641198	2.69134106125	5.53475799032	0.23857229178	2.66316533304	0.938900367284	3.35190670068	6.28743509979	4.64085952549	9.30847809276	3.02437462124	6.83721215051	4.12414298723	2.36233746357	3.58402310896	99673.09885	81000.0	True	
2.3276567056	2.16800862009	0.426871957607	4.31924744101	8.44642059098	0.269303411916	2.4317303825	7.6432327571	-0.647077689734	0.346364828008	2.03236938343	6.58798272406	-1.33530610223	-5.50507186775	-3.19531032074	-4.99703446769	1.45159583079	-3.47533964034	-1.8565330153	-1.19719589147	2.92833608507	1.14571455241	7.39348915901	5.8079573359	8.16974184703	4.73893119523	5.78412834308	9.39277770884	0.636089188022	0.156891182693	6.44725665462	5.99316399933	4.62761312956	1.04256338156	8.32734184736	2.89331567562	8.32289176889	5.44753900549	0.674851532184	7.82066173321	2.96788033339	2.60254555448	4.67158603112	275997.504579	72900.0	True	
4.59380186566	9.49656092363	3.9974974807	2.42044133955	0.717838772111	7.99210993285	2.05758976173	7.80841149136	3.34658666386	4.9303161873	7.79627233732	-2.29958837561	7.07417623768	0.476095642757	4.31281632089	7.54062000315	3.24768498962	1.25513052858	-6.16190958682	-6.77280726014	6.00183575063	0.942017154956	3.99718506329	2.78656196571	4.70262625879	2.90869804571	8.08407817257	7.44742340545	4.91022689295	1.71005427655	1.75480566242	6.39861311105	0.0752516429411	7.67929051183	2.91446356544	1.52521760039	4.90515945584	4.17165573474	8.69319989283	7.82792644149	0.994450820894	2.87159072141	3.48332274336	224450.908174	65610.0	True	
6.71098204101	6.06315531656	5.00497632349	6.31925043766	6.08164156679	4.96428248653	0.116656837301	3.31882672061	6.70895123807	3.05733072869	0.720122975488	0.574678788689	5.60449057787	6.66027100652	5.90450211287	5.10870872904	-4.15388963617	-4.39085406863	3.27636508428	-8.59962582167	7.04942305889	0.173921210136	7.24422332188	9.10440231728	4.71970841402	9.44426502794	2.44645165531	1.778799668	3.53226732416	9.10884307635	4.60806116004	2.60914059254	2.90362842036	7.79537004266	3.54206013175	9.08238108814	5.41230431267	8.84310465448	1.9406196738	2.41342681488	0.362629269163	2.39028171889	3.98279708231	248129.581174	59049.0	False	
6.67065642918	3.04807671873	-0.529532305449	8.59935970143	3.5841033558	8.85715859244	-0.40750473589	-0.92681228543	-1.71672148487	3.28237912798	-2.60866008608	6.04541183753	-0.435356360885	4.01138917072	-0.630934277367	-2.34490449263	-3.17043713453	1.09058011254	0.551235365511	-0.423916661089	6.05534058764	7.58261890678	6.85676916413	6.00400017579	1.42732972682	5.87477398839	3.56856400702	9.7520320716	2.91730324312	5.23896191287	8.89556404754	6.48096586263	4.59884399477	3.05241437081	1.80919558397	8.41748777191	9.15200505314	4.37272294311	2.34242101584	5.62905368197	1.54079502121	2.43839047119	5.65675670064	328302.86631	59049.0	False	
8.26422071606	7.81676741362	-0.618305549079	7.39941354214	4.65724651558	0.581322170827	9.15900157215	7.01264013342	-1.03198509016	3.95360987181	-1.4283995727	-0.73314659233	7.36639602144	-0.0973737738862	-2.82147783525	-8.23361563098	1.44959233695	-1.60843639991	2.04302603841	3.88506554056	6.97331802337	9.43475265375	5.19081388058	6.58007374781	1.39780479892	9.16928558538	7.83150277068	4.5366155188	3.94026493036	0.373066520684	9.105338443	4.11904263177	2.19075801926	9.07503489029	9.65967931861	2.78667201805	1.82285735908	6.81780467122	8.71733081488	2.25286992035	1.95414525754	2.87057350085	4.05284056559	383305.598195	59049.0	True	
