Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
5.31486278975	2.6003230222	6.17793505125	1.45875584237	-1.16151804983	4.28528072442	7.14403637366	8.35929148269	-3.56652712337	-1.37216059863	2.50667689584	0.797296817436	0.0879216477392	5.88208695342	-0.795408995913	2.75846608087	-3.42082473871	4.61906933191	4.01818330365	2.30543014843	1.8879091704	4.42931624313	2.69660229435	2.12462356501	5.78583357095	2.49800373477	7.5043443587	3.86618559311	5.05717335736	1.89252421247	0.332302836201	5.42126605281	7.52376220894	3.58713770305	1.81082334384	6.51972469746	0.0706991439006	9.21935705908	8.61989464345	2.63100932946	2.17904181114	2.19296739681	4.47391175558	495811.979118	100000.0	False	
4.5984835766	4.09917574783	2.49211805728	1.43662775268	4.76480175466	2.17520688684	6.56438154904	8.3602083723	9.25951744032	4.2618658285	-3.17744017625	5.24529523031	-3.84812525369	1.27899843637	0.521690362219	2.25230534748	-2.88795052451	2.43765706564	-0.437132694804	-7.14230347449	3.41748945036	2.575414875	0.918163609941	1.00765133607	2.68714603095	4.66575854314	7.85140641816	2.57622807088	2.30563980111	7.43534595026	6.16477030546	1.79624428954	5.05311236219	7.15431020948	3.44731344043	5.94551512418	1.15028767779	8.12584485852	0.231932403704	3.71857391341	2.89431039682	2.28027726036	5.21049051268	297341.632186	100000.0	True	
6.28777740345	6.35884117525	2.20217593689	6.41225585968	2.75554766181	4.59155266161	-1.12192020764	-0.713633844787	1.22443242941	4.62693559758	7.39022910709	3.06232581318	7.50625830598	2.56684909859	6.11590360852	2.79138981906	1.20566293198	-3.67078713447	-0.708392430728	-0.0394590503449	4.22444154904	3.09958264482	5.48491245112	5.95206830739	3.97342535811	3.96740232524	8.68150183835	4.21543868163	1.55527593694	4.79586771558	0.921532661372	0.956246613905	8.43258210216	1.99209233969	9.39803736542	2.9639149289	8.96918042323	5.04963004488	0.407325171798	6.21860145277	1.89163233934	2.85760019434	3.64530425748	119103.737852	90000.0	False	
5.80354912442	7.39512539362	-1.3134209497	3.62242347374	7.08754482546	7.05693698295	-1.35874817364	0.515860129298	5.49784450219	7.82074299235	1.10544430221	5.03551545988	3.04093110641	5.90367029346	4.58955236901	2.30966737875	7.51944176845	-3.44638647165	-9.93419914697	-4.19273558125	8.20005559116	3.11077231295	6.08219061551	1.06453048197	3.15187937278	7.57311056705	2.11762594259	2.04088910859	7.8446527985	8.10367825335	2.55891351107	1.24435733666	7.04257446198	0.835063627286	6.60070594536	5.09754503331	4.87229065335	7.12450563748	2.82674256245	8.19349788921	5.01163480853	2.71130894695	3.57217283317	355958.02119	90000.0	True	
0.400246810191	3.36503888598	5.59075876417	5.81845092808	4.12883215592	-1.96076937806	1.42422898193	7.84335128414	2.61844396365	1.83932119309	-0.3030095323	5.50505124767	0.731813383778	-2.71648655529	-3.98828504107	3.47533192882	6.68495883679	1.0849567279	-5.45876579944	-5.15191003553	9.05445939561	8.5811157917	3.55199203459	7.96279591392	0.2112560746	2.85939107177	4.49991508505	8.38019249934	3.36346706728	0.286560067405	1.22985672789	9.20384605316	1.67550407063	6.12891704263	8.10620511166	4.01677604576	8.85054533645	6.16524831029	0.409303618851	1.46465373595	2.58237726466	2.93150966841	5.14960581426	553868.518269	81000.0	True	
2.54919008646	1.95797489325	2.04815072641	3.41484661544	-0.315277585006	6.1738155911	6.8133618009	2.81743206404	-1.21329942446	9.21576261561	1.82305310676	0.424951799224	1.61964660733	0.0524879030662	1.33007886616	1.31456766863	0.835595250205	1.74596203021	-1.82651318497	-1.95410731995	5.03064870813	4.97372392793	3.14756833136	1.66525985389	9.69622294217	9.35892912955	5.72477150927	6.92638103584	7.5377893483	2.20420603714	4.76437400016	4.32192801835	9.65368139652	8.74942832078	3.9935488655	4.11025483156	6.15570121629	1.95756131607	8.81703290986	7.08807096239	0.789177639906	2.83990736169	4.9842400379	212604.40836	72900.0	True	
3.80948796255	1.49052142994	1.14938991431	5.45487808546	8.4810148071	2.04874505396	5.34890445343	-2.19734612156	7.51718406706	7.05744166266	5.70858080026	0.18633585528	-1.00978669747	-1.14563574234	3.0749713556	-3.63994752583	-5.02939385296	-2.27490995361	2.82755624514	-5.52583118628	3.21654978891	9.88192252424	8.03252424936	3.63818141407	7.76440757411	7.2054729543	2.92658658466	4.48573840425	4.18506663733	4.14856657229	8.01538854848	1.91186402105	6.79547325917	9.50016326385	1.87229370834	6.9572010339	8.7362753202	4.47436821389	9.20156203449	4.37246906495	5.45399934123	2.93946550609	4.49525716854	239118.849911	65610.0	False	
5.79884824824	1.79664212164	6.15852106087	0.832964125826	4.33936703506	9.14846089062	6.09205496294	-1.10899243055	1.07559405885	5.81362894188	-0.390182688343	5.79702086496	-2.80510863751	-6.5178568884	-3.02072016828	2.39232881544	-4.2165506155	-1.42023543287	-9.21720262385	-8.5566767858	6.99726181029	3.05634469264	0.215102227186	4.94054540669	6.71423882214	1.20270993519	6.9168251073	5.20481365744	1.22889378918	9.25456658451	9.29936804027	6.72073631313	4.23379954614	9.0607545916	5.21114598583	8.18655895817	2.32918446227	5.89777484159	3.87098511997	4.09297305125	2.2168550203	2.29591847329	3.88308631472	311384.135945	65610.0	False	
7.31734101588	-0.837715984631	1.29796560842	7.49162859132	2.42412498161	1.65469560656	1.83414696575	4.2881520614	7.40464924251	-2.57245969543	1.88329165445	-1.51882996411	-3.88633746525	1.05008876408	3.99480999266	-1.00988830185	-2.27878762549	-2.65191462381	-4.15350175025	3.64334897666	7.83757779958	8.31469620726	5.80215662896	1.3478791159	6.25810864817	0.861965361618	8.63689351032	8.57813425466	1.30612690557	5.02018269154	1.52500400557	4.78126906267	4.94593226297	6.26492085982	6.35201483077	0.741031429994	1.62199304955	5.86076939473	1.39740396677	3.88457184378	2.61465059248	2.26784950109	4.26463610544	278387.422711	65610.0	True	
3.14312876449	9.67628946646	0.527259535453	0.646734565945	1.99808205601	9.73958893507	3.14891451548	5.28842419995	-1.72760037818	7.70783296204	0.889245414008	6.51236262881	1.56563082665	0.525764754422	-1.37491063532	-1.44779065106	0.374800396738	0.300564427096	-0.746501715481	9.11763132311	6.36973491903	1.63032888956	1.09432308677	1.01716492204	7.98770244338	5.50473720011	1.35245483253	6.77339951816	2.60565735812	3.16901265524	1.27055141456	6.08571301839	9.09758334011	3.96598468909	8.22777136204	4.14713487652	5.20028851226	6.72275795718	4.51189627228	3.68628509989	2.41406463849	2.97378028658	4.92599673808	202482.721105	59049.0	True	
7.75873612799	7.13215576078	9.1595645475	3.39882987088	1.72497948382	0.667671791609	5.66870093489	3.70875673508	2.53193471646	1.20815641797	7.68061459652	1.86081371872	7.75832115749	1.61294896537	8.18514253618	4.42713371341	4.81484972045	5.43271129856	-3.69590116121	5.52304242267	3.56555818179	8.87366957591	0.318741053943	2.4080563931	5.16453167124	5.83880639303	1.62391234654	2.67664711464	0.735090124769	0.823716308475	5.84057019647	6.43199899587	8.00365682317	6.62944835783	7.56837561894	6.14716531332	6.74702302001	2.1187526466	0.805112213739	4.99404919222	2.28210298414	2.9072242718	4.40497565529	137033.478061	53144.1	True	
7.26775117263	6.17104663767	-0.234695530039	9.54905665845	2.82063903168	3.09167998813	2.17027524573	-0.208112084865	3.85417400336	7.81468049468	4.34964250561	-2.57913151117	2.92766350916	5.84072938556	5.64515856424	2.94440853667	3.05721271547	1.11230923096	-0.246378848644	2.034287267	7.19477916734	8.91838978511	0.757257805273	9.4855155825	8.52838570898	9.77474124197	4.55958609144	3.96477522646	8.26927386277	4.9129411473	2.85782694087	2.81148825613	8.92442830286	5.18840623053	9.40528579964	2.20535785582	6.063714987	5.21879529269	5.35526205467	9.06822032432	4.40112502272	2.95468551205	5.32357371686	157093.076398	47829.69	False	
6.68685810375	7.78462723873	3.12019662912	0.739504528941	4.66554238748	4.84087883579	4.21481442793	-0.570850944112	3.24210253791	3.80287955702	-1.43980003385	2.08665937662	3.68809074632	1.17845365461	3.38284938636	-3.25757436348	-4.86309478979	-1.45402215963	-1.86438694926	3.5169141301	1.87814007517	1.94617048267	7.58891371046	3.38670716918	8.86319070045	8.86148379766	2.3504595179	1.3643704614	5.76209519348	6.49950830054	0.776914306588	6.8532249416	8.32726918811	8.10733314603	5.45407668564	6.23788833162	9.19097006909	5.38029376134	9.79614811445	5.57217232139	2.83574010295	2.28601714592	4.82896333263	116346.140917	47829.69	False	
7.21494515758	3.27297234155	2.45812510948	1.3000268022	6.95835805709	3.93601067089	3.46979635678	3.28833054584	3.37932740616	3.96915978233	5.58283482988	4.56617501762	-1.41059894945	-0.0666894454358	2.45927170527	6.17547009602	-1.77643216799	0.17683714194	1.16643298194	2.79930593083	0.0131145540102	5.87765648103	2.68398592596	5.06746149594	0.948441011392	6.77099837565	8.71420317798	1.46691155751	8.41314427054	8.53313468684	5.75553238759	4.12407649998	7.45898581363	8.18631755696	8.95425322712	2.71539817001	6.80163945616	3.45654788251	8.77424916822	2.56446794377	4.55583931024	2.81410269869	4.18401775378	26912.4900896	47829.69	True	
3.03320492264	5.20854481021	3.82001285196	-0.29004106005	8.48022702698	1.01507002702	6.65443978144	6.34359625353	9.20222306185	-1.88259686359	7.77721385264	2.5234057003	2.53931032334	-0.662405340532	-4.34227728764	-4.61551566112	2.64315115781	2.7031021144	-6.2200032679	-2.31039794945	1.44939062788	2.14482122317	6.34149580694	2.05099643719	8.32260004517	4.71623743628	8.32654202966	5.95228920218	5.28900359144	6.04265627664	9.64029897856	6.11976070336	4.66207588941	1.06532165544	2.28293876015	6.63875636977	9.97550171802	5.10325715207	4.91039996784	3.05965909403	2.81744035159	2.8362132139	4.4056546607	262054.663667	43046.721	True	
