Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Temperature	Equilibruim
3.26196099294	-7.15128115082	-2.08589280802	2.58504175267	0.622907340972	3.85144526063	-1.1442660836	-4.46716899243	8.73651755795	7.3243925089	-1.29661694331	7.64330760957	1.16195426563	-4.04850243923	2.15073521735	4.36167594432	7.11278322651	-0.705191306888	0.276915296114	-4.5204692464	7.82305411376	6.35975292816	6.10443630125	6.92970393531	3.97321985564	2.9732683367	6.93256717027	1.34408737449	6.28099168322	7.65358522799	0.143513200841	8.77534988173	3.68257430751	9.97164110967	5.4777197559	9.44048478965	2.83907145579	9.56772547178	4.62544146126	9.00601147017	6.08750755925	-1.18273246149	2.40744879342	-0.957050053558	191747.86066	80000.0	False	
0.928987823577	-3.67565778452	8.45232531253	-2.12153711853	-3.1744459448	1.96631613991	7.25096963695	-7.81444517824	7.67840042409	6.74711776499	8.394606085	5.25824466956	0.496156711624	3.04255319623	-5.07806041204	4.71347730508	8.56608273915	7.65160887616	-3.7724039826	-0.750748554671	1.10649530737	7.56343329599	1.75827649005	3.45329013789	2.29385029108	4.52297479089	1.71778502131	8.02365256754	5.32325568974	3.36167180086	0.0256717863507	8.0520154123	6.98159844692	6.89367428812	9.2986053623	0.321807507354	3.87269655336	7.90552067955	9.38136566745	6.37326702725	4.75787504956	-3.10282350887	2.70283421695	0.959125988274	84047.7132895	80000.0	True	
3.89394801864	-5.37384409088	3.01357023912	0.531252981052	-4.89144604626	9.47717544536	-3.31708177944	3.27824166179	-7.51967550397	8.78872476688	-0.57498596786	8.82923905393	-4.72758417494	9.56594646576	4.78263333824	5.2992100275	-1.90592224789	5.33161287933	5.07875982429	6.47152111562	1.25990859055	1.76783321952	0.0807409770221	7.56447628481	5.63861028475	7.95683466055	7.93953351562	2.33400113909	2.54958013742	5.3542374756	3.33968232946	4.52184522296	0.847178001019	7.60147721482	4.32017299268	7.61495577919	5.8085087631	0.820225673917	7.1555886376	0.344420793874	3.49120780074	-3.32143444722	2.71513923975	0.25721236292	64203.6777847	76000.0	False	
1.2811855936	0.19307807954	1.72456090394	-3.17295203765	-4.04641379366	7.12223246568	-1.81906185756	0.538244388434	6.43554805717	-3.11304867371	4.88462047905	-3.67741137896	8.34913413048	-4.51475844754	-1.3390215592	-0.578046542282	4.18178149689	-2.25686061679	4.19129786547	4.29278625865	6.61461060935	0.803337427502	0.38628218457	7.18737769999	2.36814532234	4.49408834578	9.43342713407	9.39033887144	2.0682552906	7.81337605235	2.90974870374	7.34186076828	3.12852067625	2.29719212566	8.19656718683	4.23455572193	5.42667518411	3.61207778396	1.19895822783	7.7746741174	1.25405297915	-3.17461587544	1.86660706819	-0.196678839966	163261.590334	76000.0	True	
3.1001941629	9.13109076341	1.20598878322	1.96936807582	0.974786679537	-0.0574123386046	7.36990489311	-3.55856961539	9.90428071888	0.396696681161	-5.55910567335	0.445302252685	3.8196308325	-0.819458107386	-0.704587810434	6.65223153783	6.46951515277	-0.894170639861	-4.50002360222	9.47924394984	-2.77969174421	1.53487279078	9.19064767967	9.63047087462	4.4910528562	9.36097584513	7.98630777481	2.32779109026	1.80158553078	8.55016214777	3.57218110385	6.37116458145	4.57106926215	7.06216988084	5.37064557385	9.11209231298	1.85643610989	2.22654498443	2.1558431562	0.606935101209	3.78848014453	-3.25188652922	2.39002261849	0.483716772228	74081.2218918	72200.0	True	
2.39787078478	-5.91558692679	7.09015701107	7.70155115645	-8.65809715631	5.04575651571	8.75936251321	5.36856776552	8.62457692072	9.42909036392	5.23259261371	6.89630921412	-5.47151932589	1.94920559188	1.08985501368	7.68170134782	9.08274724056	8.33477524508	4.8971883882	-0.180037731921	6.15191856421	1.63992286788	5.59972498241	6.55570420869	1.62606672352	4.57732895972	4.06221779114	5.48939494747	8.73714058435	8.98811445052	3.95390844225	9.00433748581	6.18922256134	7.82090401989	4.85772743617	8.22442528399	6.19940276811	6.9423026327	9.01204038367	7.55628852085	6.15840235849	-2.88569940739	2.04633513412	0.126859434399	255098.424443	68590.0	True	
2.64793066521	-4.45997993397	-0.83883747563	2.73821765844	9.39044511372	8.72157152667	-4.90267064657	7.66777915576	-1.19104242583	1.62737682891	6.69961597074	-1.61247447366	1.45394815188	7.08475293871	-6.82742400891	2.15980175897	7.52014248908	5.45419164316	8.06815002461	9.5591923	-0.328779629525	1.97502763823	4.07421243097	0.318803342649	5.99808909003	9.32607790838	3.72733078525	5.23613790263	7.44534689136	6.09597638008	2.83549133545	5.86341259736	4.7508416285	8.30215855366	4.8331638013	5.98606171767	2.90865364686	3.51814243528	1.29723629103	9.01623144391	7.93484601854	-2.92553094188	2.41419603902	1.6201149775	118906.545491	65160.5	True	
3.81359091475	4.02862122889	5.94012330231	-5.49221572365	8.86056544234	-2.18061210039	0.43974538933	0.0807417558906	7.47079705865	-2.2356278436	3.69730799526	2.7041164608	1.01165426328	2.25574907966	-3.58932519352	-2.13765371702	4.23252678371	6.14882791446	-6.86052920042	6.68371036018	8.40869940986	4.09769613604	8.12896880445	7.069464611	0.305933704798	5.92188337914	7.59288279583	0.86057585171	3.52420117025	9.87503987369	1.02051714687	1.27924362102	0.833923892558	9.14607692351	7.43282167135	4.40366452482	3.70191706421	9.33427638198	8.12508622072	9.93162631674	4.35209552023	-2.78600892325	1.86356515054	0.618741156189	229416.232744	61902.475	True	
0.399016667747	-0.0335374384325	-4.28421496778	6.63235956656	7.10974188002	-3.08182153598	4.04561282178	1.094317426	7.19313373262	-0.620473721997	0.64364806244	-3.67075591682	0.108835011975	-0.467460899121	3.49989824778	2.22007410921	8.88268429775	1.23940763465	-2.9384537127	7.32905301152	8.36509502943	8.86666466478	9.57504570668	1.53602692777	9.65187234794	3.40078686625	6.83167956358	2.82100638745	5.82700176569	2.7739052765	0.625010500314	9.477776816	5.38483646507	0.403544560838	4.03404714972	2.02412276826	3.31639279859	2.85939235512	3.25944760678	8.30780710638	5.13784183367	-3.25516943133	2.05199745174	0.426643142678	70395.5710565	58807.35125	True	
2.26170700652	-1.92118285467	6.59941718573	-7.89222354109	0.943953867463	3.31769489751	9.75588570977	6.92723479062	0.0455222073022	-0.26085707509	2.35071549795	8.4133719265	9.10793635281	8.60118977493	1.42989913837	8.6032472858	8.08303463911	2.66495070465	8.54580212707	-0.715273049564	1.27045898529	1.30232306177	8.71624935917	6.21679671752	6.55955919731	3.15452791125	4.6059189016	1.61721339622	7.5115194608	9.44706759111	4.39256147789	9.51186954423	7.75047455334	6.77854021527	8.55435850839	0.0100643511414	5.21274569657	1.61793728653	6.88472999736	3.48609955441	7.68328144521	-3.35247322417	2.99068630797	1.47657857749	86563.2344496	55866.9836875	True	
