Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
-1.04232138622	-2.59829687256	2.90877105412	2.62866679832	-8.95376620466	-1.27012417448	1.16066683887	6.39089392861	3.28073324671	0.681682792038	0.110174034318	3.98289606834	4.89277710822	5.52708904269	-2.46860834351	2.7727642976	4.57158043665	-0.000572955819072	-5.18973065258	7.49865053994	5.73701468766	1.59897247571	5.47770629976	5.93403803223	1.70769875527	6.7619831317	4.29832822173	4.98445257192	9.72247575226	2.57641490915	8.76851124961	3.37528439858	6.8980085361	2.80021732512	7.50598845159	4.54150079506	0.875535603245	8.35477963254	4.41684481442	7.76870372642	0.223210080905	0.715449324122	-1.17370380165	65630.7461354	False	
-0.292025182852	-0.422554234977	-0.506713390024	0.763194304171	-6.74009792812	-3.83581147861	-0.295223369227	3.30573909761	3.11056871267	2.14005495477	0.492354284361	7.58475324197	1.27603065695	-0.0439185229252	-5.82868274898	3.50430118563	9.03149486992	1.98339244458	-3.90146450392	4.40269617938	3.68268544484	1.42035245876	4.82653295371	4.73499059113	2.84290690597	5.66504755543	4.805455285	3.31561993693	7.1800228462	4.88976080146	7.57792722738	0.107926361578	4.90971774495	4.56795627567	5.0060406637	2.21891249108	2.42764798681	5.36085559847	6.38954818599	7.10787131487	1.58006531098	1.74568840832	0.664824190552	67544.9777446	False	
0.18262865863	-3.86999749853	-0.0968105985299	-1.25104393128	-3.49874863037	-3.42991667469	4.20283910547	1.42283197334	4.046761938	-6.33608746545	1.27532881201	7.83728174513	2.00273695335	0.497931721182	-5.5973159888	5.23818069365	8.17045292596	-2.98244331665	-4.85355270779	4.50631551841	4.65500694162	0.840185290505	4.10132483413	4.7957429158	2.66696024532	5.71105757432	5.67798275556	2.97694506258	4.07197583242	4.92568102412	7.79845429737	6.18971921789	3.8316700174	5.81287497373	6.61152336328	1.30997258919	3.38815391116	5.09950700099	8.17520485205	5.96675190935	1.87589683424	2.0651893679	2.89824861001	66226.6814096	False	
-0.704327020267	0.614952554218	0.926726267602	-1.89054628691	-2.02442676684	-3.20787269414	1.59477413905	0.1726178538	6.970900516	-3.63984621048	-0.926583548162	7.20116384536	3.22912437967	-0.566768993399	-6.59794740299	8.61925470084	6.75754386283	-4.74577960774	-4.94397779175	3.29030297217	6.62891805841	4.17078130554	6.20550313149	7.10682862879	3.77084092438	3.23967876833	7.91982051469	4.27289847833	7.86580379771	5.69770954206	6.89790456307	7.32043796041	6.66118617788	5.06733966025	5.53789957487	1.92019399182	3.280617515	7.6421502527	8.2245332459	4.82685483874	1.14641539486	1.80933254742	1.80313810733	47482.9314571	False	
0.56761672916	-0.863149170425	0.32431748819	-2.50640333722	-3.3299892558	-2.53852052349	1.90352118243	-1.12668186477	8.1397694358	-4.20352010692	-0.456649556337	8.94298448785	1.2870857221	-1.25632211494	-6.16949888314	9.38230102179	7.1282417729	-4.21161638815	-5.234292387	3.48583277184	6.55316262934	5.73424873055	5.62658348765	6.8368802164	3.90546454196	1.92260979179	5.83072641323	4.22045537245	7.39787354166	4.50974694765	6.40689204531	7.52018132625	6.36645498944	6.64090385362	3.22532042682	1.90896400621	1.33844076963	4.78094258254	7.02362406675	6.70609453472	0.302575149286	2.53753567702	2.6563229677	44272.1080762	False	
0.0653106292638	-0.144904421094	0.978668164219	-3.11708958533	-1.76471691871	-1.95854271287	2.32974053355	-1.14331822675	8.68313422828	-5.54878861614	-0.222475844495	9.76904279226	0.335725202913	-1.43924220308	-6.38754030591	9.37668042608	8.05353864356	-3.7385960084	-5.10491018475	4.00426315066	7.07192584609	5.19443071978	6.33397480012	6.44721861414	4.11779269187	2.38842228681	6.11877029444	3.77277470184	8.03338597803	3.72429353226	6.69753655554	7.63595397577	4.70835311392	5.00592694398	1.18498975925	1.84510363939	2.12466471218	5.094634572	7.13382054339	5.83166838042	1.92091758624	1.74467632938	1.57115766162	45954.0402143	False	
0.230581416697	-0.597323482346	1.61162587685	-3.62125002157	-1.54618121488	-1.00586385624	3.54129055381	-1.70089251157	9.05433632054	-6.95714165574	1.50392368848	9.73294486814	0.389418044671	-1.08246038821	-4.61895311293	7.37899540444	7.28471189469	-3.08327871015	-6.88367768997	4.7218319341	7.6680453398	4.67910506071	6.90377786563	6.54841250151	4.56555625	3.08103910391	7.08614969514	4.18411759162	8.26744110068	4.97379100764	6.21318973989	8.92844396205	6.97982872997	4.78729289306	2.37830540113	0.218303934639	2.64908739562	4.58284561653	8.40833788239	4.60396421969	0.63468984691	1.60876728233	2.62492198292	44693.471508	False	
-0.292111964614	-1.09842854542	1.10956878467	-3.87659571767	0.0301341896171	-1.6066720411	3.68235739654	-2.05662262481	8.65161123003	-7.32924782711	1.87788641347	8.65051874779	-0.573723671365	-1.53463030296	-3.14572889892	6.00123551848	6.35876887148	0.241924141631	-7.15457647283	5.1574455598	9.2343609695	4.54394878869	6.78443514865	8.20225792269	4.52990268941	2.75907479361	7.71015172438	4.88573106213	9.11993413113	4.11592910605	5.33736107583	8.78412121595	7.04392075575	5.44783888626	4.25923828138	1.27410436022	4.89975626765	5.16292472091	6.72949705315	5.14504505336	1.63086883879	1.85272247408	2.1860076123	39623.2533859	False	
0.567751047528	-0.329711500513	0.334524191132	-2.91880003652	-3.63231190116	1.22429223169	2.05490811165	0.0987707135632	6.88305466159	-6.22467093001	0.700144257869	9.67084147777	-2.13601415927	-1.84697472316	-2.47990974328	7.20986857502	4.11458520488	0.565790799831	-6.48051435175	4.07492140639	8.54109956897	4.75200198036	6.76019932016	7.31648490371	5.25728849073	3.28083023111	8.07507256006	7.19422657545	8.31994913211	4.65692197947	5.57643247398	8.06216020618	6.26677156525	5.18100691217	4.85129743026	1.0634517165	5.58016611902	1.1620139702	6.57364129221	7.26339510893	2.50675012694	2.30072827931	2.65420333747	34391.2644565	False	
1.33242260622	-1.35029090972	0.186376249841	-2.40797972889	-4.51677728227	0.782668440291	2.82852655723	2.65250924466	6.50449390455	-6.52221594334	-0.224908665077	9.5267915665	-3.24095929709	-2.03368781041	-3.18976398608	9.50241016662	2.85514057299	-0.693689556362	-5.19625290714	5.73828126796	8.60356509599	4.6531806544	6.77763161459	8.48432992454	5.2865613299	4.10415178339	8.67567463167	7.87290796417	9.759361718	6.3358798103	4.7602724036	5.26542996345	6.34267324539	6.20501552093	5.65490108315	2.19541214655	6.02832136138	1.25375885366	6.11416691244	5.65726212716	2.63447257763	2.71179946074	0.579718621447	34540.7462753	False	
