Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Temperature	Equilibruim
-7.19926422723	3.90126627627	2.34899538719	-2.04322876987	-5.47852550975	-5.01467158769	5.30465450958	5.96103720442	6.66818085147	-1.09956017831	4.70415202661	1.56127910621	7.91177631156	-6.83254532626	7.64277088501	-1.62582677757	9.04983683661	0.646459847537	-3.60595431696	5.72764749886	3.2595608029	6.23937656368	4.57901028507	9.91875886746	5.43622002592	3.57080704434	6.61324699644	9.98834785613	9.01296383249	9.06918563898	8.49813392772	5.29146293618	9.24880349765	5.92043731545	7.53998814062	1.84650414493	0.317177426963	6.1122832325	4.9963172327	8.2935254357	5.18966785091	4.34346495657	4.87212447045	236177.444658	100000.0	False	
-5.49959684054	-5.1124407171	-0.335584519825	-3.98194919661	8.34629432537	5.16133231907	-5.20115512084	-6.84248435721	8.58556596022	5.03756311299	-0.761965332794	3.20924763419	0.610891852616	-3.1365864816	-0.593413020157	-2.64550474774	7.36611880224	4.29461421315	8.13934787519	1.04293521484	8.54081138724	1.24126529384	9.51255006769	4.57412312452	9.10673043305	4.27126827176	7.23574269756	7.15157407394	4.89182863096	4.98487448033	2.58900851317	4.03601953999	0.673569023105	2.75329142393	0.017086660805	0.0161942513213	1.00979378401	1.30113519175	5.26848564535	1.5052934879	2.59266794076	5.31178123577	5.12539011005	278292.794458	100000.0	True	
-7.98322586422	-7.92031167082	8.48473413067	-4.16011219266	8.96010223019	-5.34231565766	-2.72583727893	-3.09366036733	-1.39633106756	2.12463938031	7.8513003635	-2.4915118682	-5.76658946376	-0.725955443833	3.46186034869	8.77302566037	0.772875221012	1.59611422198	-5.55571127868	2.54446683854	2.88144664342	0.709608294844	3.29297490869	6.01652781924	8.31567610733	5.53344069961	7.35211544119	3.44433489581	6.56944297808	1.8281559713	9.25800662211	5.43776158669	5.48958872434	0.812847438985	5.01548689843	2.80052512166	8.85577930272	8.71642518976	0.0217888382843	7.08388289857	3.83807452627	5.43989746327	5.53070773812	168330.537295	90000.0	True	
-9.6252065497	2.03785586702	9.56549716305	-2.21675415537	3.99540273683	-2.40648542849	2.98118449647	-3.70477817435	7.31280222481	-3.80189021525	6.92325086816	-4.21431688551	-0.581979154146	0.725415731958	6.43500314221	0.812376397727	1.29388445394	-7.26209674106	9.3350874725	-9.12053682351	9.66231360583	8.12005958652	0.793913027646	2.28490766462	5.30652277178	3.27679450199	8.70633906684	8.43386899734	4.8037556948	0.995202954404	6.33601816509	3.31141948966	9.46569536419	2.96333253187	7.95120267972	5.59330132479	6.62334637557	7.32082946205	7.79778782811	1.5734187182	-0.136560932071	2.46200490602	5.32628950618	281265.879356	81000.0	True	
-3.62572315684	-6.83883814902	2.22407877202	6.24415464152	-8.74664564803	-6.05927877753	4.46773536848	4.27782678246	1.53480834905	-0.549307459848	9.48994886825	-1.99471251586	-4.62803468202	7.85834153085	-1.89882222774	6.42514885445	7.87304050902	3.58520154486	9.21576419985	7.84528189102	7.90126342255	8.21577345517	3.43344233022	1.23433971277	5.73226213666	9.13091930284	5.50256980047	4.06089186074	2.86842695203	8.48076210437	4.70447330288	0.245637710096	9.19071202585	6.61596257026	7.27986591674	5.18682617343	8.79370378767	1.25378704149	7.45733359322	9.43892772259	4.70502128864	5.28452991688	4.82366921758	262604.457517	72900.0	False	
-4.95985791603	-3.72989064391	7.87760558974	-8.147972393	-2.96965651075	1.40150864081	9.35902749918	1.61468785169	-2.27164915448	-7.56731977156	9.58513995457	8.47158102893	-8.52161519402	6.21212928757	7.00376585872	-8.24143161994	8.32366194169	4.56127106721	3.9997608287	6.91882660418	9.03188398769	8.05539818551	7.84957152665	7.29745830189	1.88977439945	1.32599032589	4.17156336342	2.04929761116	0.381622948051	1.14767563925	7.66538726958	7.5462170844	9.08988639497	5.27554089568	3.09595307917	0.80772281152	6.45458989188	1.45345509776	1.54103975427	0.473045120474	5.18488263135	3.66289170805	5.27369411825	236055.273381	72900.0	False	
-8.65436215136	-4.89962338789	8.23424521331	-5.81349318832	-5.29246597636	8.77714768211	3.15166318458	2.41149247614	-2.67652109502	-1.06721332482	-6.33360454807	8.28307238525	-2.41531526441	0.19440576393	4.43898494835	-5.51097159486	3.94003341045	6.82070114583	-4.31512799237	4.51521412963	0.127331012642	2.21660161895	8.95832923872	5.35855212057	7.87412286127	0.469940732775	4.66732121533	7.39378670385	7.71587316806	4.79860233573	4.07298006933	3.84546227787	7.56981532739	3.68711413822	4.86983472459	2.29735543873	5.66821450328	8.60934612713	2.67945713777	5.45036425997	4.32614080824	5.84762672115	4.00257604153	88297.0411765	72900.0	False	
-6.62169359337	-5.01686421519	4.75114632878	-3.02847481468	-7.05293094301	4.78029557045	-0.752841322203	2.83990485978	4.30552646115	1.51581894597	9.50624937638	8.60960396014	9.49503774889	3.96226236918	-6.27439091925	5.49260487772	0.603733890375	8.87951420414	-2.07294735346	6.13390613086	6.2982102902	0.694671831246	6.65479222561	2.9362198198	1.17342869668	5.25132655636	7.1760442674	2.56853819826	4.24691236188	9.08784753396	7.96625355698	0.0182024664202	3.17838256871	2.55722647468	8.10638117897	4.64999240572	5.18307090136	6.57337960328	8.82706303942	8.50138437127	2.28379822836	5.63045281181	5.67381850331	189719.882462	72900.0	True	
-9.67019412147	-3.726983625	1.98295729103	-3.82399308481	3.58336163996	2.31474800158	9.86171036773	-5.16553534616	5.70699296736	-6.7744572508	2.65330954173	-7.86095192405	-2.04957042373	8.11223036048	-8.47786830574	4.68392541164	2.58305772953	5.45831065846	-1.88407862779	2.06609287939	6.46782895368	7.76131916323	6.81298638432	6.25771781272	7.69092951456	7.09117700141	9.69285153779	7.51665054453	0.98705130947	5.649459099	3.84231935898	0.341154646728	1.83331799851	3.23183077411	1.0285386609	0.985427840985	7.8764314736	3.4837376529	2.41557168607	0.104469806023	4.05087872961	5.74402630472	3.10493062469	53669.5360207	65610.0	True	
-4.82238065759	-7.95927890594	1.84834625912	-0.994619999857	0.523587994248	3.52361792634	2.67856681683	-5.10979510591	7.53263905283	2.72719180995	-3.30896772408	0.730254615415	-2.30819321793	6.15524408321	-4.56244497093	4.17135800909	2.27838321966	-8.46810949512	-1.35964154705	0.317662797148	6.18357496324	7.80695687938	8.05679275026	6.5735965359	6.87234401457	6.14398361274	9.37132463579	7.84313877854	9.38648577858	7.40232613096	2.02639245039	6.10820132717	3.45203438074	7.41588892886	0.832445832062	1.64401190776	4.10159599188	2.03354282702	1.91879841351	4.6920906806	5.90809226135	5.24295019652	5.90314995001	16463.0470346	59049.0	True	
