Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
0.749543634827	3.21468120776	-8.28189499388	-1.59897566896	-5.404779254	3.94806385296	6.59801852042	7.89410445231	0.209423322648	0.987726222146	6.75659951881	-5.08293382334	6.04160920265	-3.28841362826	-1.62822124391	6.12354133359	5.94293615673	-0.00851766468476	-8.61877766203	8.81751496246	0.301111255313	4.45292432683	3.13558384372	6.87865773043	8.05182689429	3.12543568687	5.65228723797	2.56713876858	7.06114094214	4.12708443083	2.94902974106	2.83954650093	9.73132106316	7.79522517474	0.191531175647	2.94192153263	2.00865351326	3.34267735811	0.758685820944	4.45582320514	2.38881493691	-4.98087965513	-3.59707693692	905839.077659	False	
4.80945805467	8.09288395889	-6.62758080828	-4.76060050607	-8.65557786811	-4.96802202179	6.46517273854	0.512219763796	-9.24727160849	3.50251617277	-2.80895856691	-4.6461267181	3.01604375819	-2.95626142666	4.11402896506	-6.92360889813	7.58330458485	-1.7978646531	5.13879656666	3.22496476879	7.97698296697	2.61811178472	6.67948151583	3.50727364541	4.88009389767	9.40961986516	7.56064630823	0.383048152215	0.254220891847	3.988519624	2.18500883637	9.17917756873	7.44388513709	2.60524670648	6.93790430536	2.70310710558	0.715069216611	0.998395960491	1.52922325831	3.75183545752	5.95518218516	-0.588254873661	-4.64729318779	892517.961733	False	
4.12493117692	-1.91910462615	-5.86431512066	1.7063111401	-1.26850942847	-6.77268593243	-8.08788898307	1.05617595746	8.41110647898	-1.62051101758	9.01213937407	-7.5834242459	1.01236265132	-2.07386682426	5.68479571448	-8.91468454373	9.4329871913	5.47957948636	8.70815795336	-4.43611394913	7.24898447271	9.04177616551	1.84278783734	2.25308858032	7.81974332649	4.7467169507	2.45320233907	2.46948188229	5.12961050467	9.32738800264	2.19499591046	9.45066711153	7.35847310163	9.64099498715	1.40447788346	6.2887994628	4.39573100811	8.85785859864	6.42425921451	8.50441375768	8.72732747368	-4.6822467366	-4.19599137166	817314.827947	False	
4.91839881104	-1.41389271231	-6.04883269018	2.10599264388	5.94166363418	-2.09886566192	-8.84750184383	3.04521658418	2.53005159457	-1.53505280094	5.2566072469	-8.85950734013	-2.09404355727	-5.87744341964	9.26434616426	-1.35932410602	5.75139776201	4.77194753486	-1.85518635496	-5.39941868423	8.29465516751	9.17138269572	5.42009392639	9.53665121512	6.36685550936	3.42997432179	1.11068545328	9.25936198307	9.22328278382	0.311236983784	9.00901255678	7.84687313832	5.98145578533	9.08160163271	5.11797429008	8.77418908736	9.5341239404	5.909493072	3.66194540577	5.14702412364	4.04037218854	-2.14821356161	-2.73723620154	834036.853787	False	
4.50674637861	-2.22158320883	4.62945976291	9.52158898625	3.33338780447	2.60075092953	4.47975949255	-3.79660306999	3.35462023873	-1.97760248761	9.12208978533	-4.63734753597	0.582693153609	-2.78133322785	5.61576113561	-6.47750867311	3.52299267576	7.46811163689	-5.78887486408	-6.44304239447	2.45235448381	3.56705759101	7.15164806805	4.65266017926	9.06772848558	1.83968505645	5.64958075149	7.9743910862	1.16810803495	4.66604739797	1.36295635951	8.1649712412	5.54688299275	6.70550848988	2.16550092195	2.96542154732	9.42456309541	5.39655146609	0.74446885615	4.70587086067	1.4160387416	-1.44296190574	-2.35536019639	901700.15903	False	
4.57824891829	7.05017542239	1.42305264923	-3.8602406411	-0.496416394014	4.42332046811	-6.64686321118	-6.30101426088	9.99354603129	1.29073025244	0.661500116217	-3.89040152182	2.46306859789	5.70881410319	4.09851570465	6.5183390728	-0.163829029986	8.53318371024	-7.41710662146	-1.80405059122	3.68081357477	6.73232762111	5.50815539863	4.83397153519	9.30794747788	6.36314972096	9.93089337831	0.184302668595	6.67109669002	6.72778773609	2.81697010782	8.11451183386	4.3580172415	2.05219454372	6.18056102237	4.0883466103	4.90481450153	5.96700060037	9.12431044044	9.74985775291	1.57254963544	-4.26733626823	-4.78460389395	818311.231919	True	
4.47212809401	7.67104675895	0.981732266269	-0.511569533673	7.18620723306	1.21857892136	-6.18769412135	-7.3957200693	0.523891325444	-4.13125205322	3.0694993008	-8.5928971939	-4.74265621324	5.20413380245	3.17043788796	-1.59125712967	-4.09289806887	1.31897075574	4.87479623943	4.90886598037	-2.3085892675	6.98190585838	3.834502004	9.77245303738	3.1190442829	5.77002085189	1.87803309645	9.43840698311	1.5152372209	8.21236373808	6.25553245902	4.8435398681	5.07541513684	2.53574289252	4.21703060871	9.75958411632	1.63822556992	0.53097441283	9.48024867464	0.496249113398	1.39096291346	0.189462900954	-3.50914465761	897559.665151	True	
9.61811039768	6.57822728187	8.4454168575	1.17441164649	-9.31368147826	-2.07028475089	2.0555713735	-8.28959865545	-3.78218755317	4.01213429081	8.83968751871	-0.873786255435	-3.81185874361	2.80365582741	7.5758134154	6.32320725447	-8.98686935718	-3.06268445152	6.70675338787	-0.952145549758	-5.2005074717	0.848668655921	6.25524472599	3.44593897267	2.49976596374	3.413177476	0.139053447999	9.33140420549	7.27438768898	9.65033521472	7.89910573982	2.28331647012	3.20449519799	1.19034117537	5.74607841075	3.74399305747	4.30591123721	6.16593483181	2.57718311862	3.3178573468	3.58309837207	-1.13326566085	-0.684997133561	824841.929546	True	
8.76798555502	4.69282685643	6.39108386522	-1.12364872537	-9.75583336919	-1.27679374098	-5.380295547	-8.88747661699	-3.67694171113	3.8870341848	8.32201752848	3.73828251752	-4.68936335216	4.73555083479	8.78077375525	-0.987424002381	-9.02375668094	-4.94773438397	4.41391634131	-3.76472202798	6.37616111294	1.86877380062	4.28216524513	0.0105816762855	5.69052236671	8.33485330814	6.98427650704	6.83643190301	8.88280233799	1.49792218444	4.94450073329	6.50727630728	2.22488355629	9.39451429237	6.51191814593	3.04143955673	8.84324733025	7.3321779142	5.61316505651	2.60919652721	2.87808676658	-4.86083151453	0.412090566433	816804.401552	True	
6.53153436203	0.382571380716	4.8280242075	1.78712331708	-8.9224707401	-2.5482149014	-9.05506111643	-8.25782776432	-3.4986978965	3.22027824917	4.38975987726	-3.61973349055	-2.65465394916	7.47530859968	8.95396013983	-3.94039182511	-8.99808643831	-2.20963218219	-3.24950282436	-1.83508103999	3.9618734503	4.78605522488	4.65639861326	3.81892907307	8.58924804842	9.33531289548	8.67786412147	1.31828572687	8.08525163945	8.51573821937	9.23467646401	9.47944127462	9.59646435889	7.50950972199	3.98575146328	4.72700166153	9.82348484245	9.84494575109	3.20289167772	4.40694153271	0.06424854428	-4.91361527794	2.28516406029	816758.183914	False	
4.26147070353	3.88846753431	-6.19087572684	8.91015562133	-9.89309552071	-6.96670138479	-5.59872812419	-5.33938489261	1.85795699236	-3.42351184567	5.1014813509	-1.9529334711	9.34082410365	-0.255803842057	4.71063322341	7.3218322708	-0.940601126389	-6.98730034767	3.21578206222	-0.657857618752	8.04055798983	4.02202518287	7.62197016755	4.58653102621	1.09828192659	9.47652907736	7.11501107283	2.80486765129	9.79774530698	7.76432864349	6.62039146423	6.15550617499	4.04947385396	6.7041713632	8.72120374755	3.94611930757	5.05596050555	9.60929215427	6.02759028444	1.22355968899	1.15578158289	2.40933481178	-4.65881733611	931991.994392	False	
