Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Potential	Equilibruim
7.78638637891	4.27073199549	-1.81629615811	5.06175881987	-0.683219559513	-5.90236796073	-2.7682854662	4.97888116043	8.95160297314	-5.98466011482	6.82435516079	3.70927763203	1.10654062807	-3.66121364975	1.2974789008	-3.78796051138	7.86087057364	0.120481146286	5.88571020641	5.53132026078	6.0916496047	-1.55437374458	3.44723592738	2.6842415899	-0.0278848387645	3.26091946527	5.23342239991	1.33731151015	1.84424402898	8.22537898608	9.07644631788	-1.94755718906	9.80165440267	2.82057975024	2.07217065765	7.37227570074	3.19070977518	5.36383829598	403411.465666	True	
5.92752982264	0.765989732688	8.92838863787	7.78271331187	5.16975980832	-2.0855165241	-1.11228120426	9.61066689427	2.08405187464	-8.70743756242	4.47569656449	-4.25656830324	9.4268647854	2.18308268628	5.86215060437	-3.54438864137	2.55029233872	3.23343882366	8.27326605261	-3.49753182613	4.30805018294	-1.68770764151	7.15173243685	4.03190523359	-0.925302679778	8.04889293467	6.41771208793	9.01316501501	4.7477212183	5.5697140409	8.43261819362	-0.488428021436	1.43955356474	5.78811449807	0.135072856146	8.52221220521	2.12048809726	3.10908282506	450156.8455	True	
-0.374995338775	-8.40536307285	7.38063206787	-1.49806389002	-5.77434850213	1.04080106606	-9.1117528104	2.90534451545	-2.62789516124	-2.99918082372	8.11505114489	2.95406084712	0.654209496498	-5.00406720006	7.93574547815	-1.57595811816	4.95956803779	-6.68305680913	9.07251019261	-8.40203907346	3.43501894848	-2.41094580312	8.45164868079	0.413591628364	-1.56071299154	2.76909079461	4.21154737935	6.6855989824	2.82503124975	0.837252078305	0.98175376019	-2.3717367624	8.69139960113	1.40784124438	-2.92127899273	4.01377155194	2.26333922331	4.16620689523	288583.761318	True	
5.10821632003	-7.75824238932	4.07154168247	4.02526412276	-8.33001562626	9.38456361542	-5.70296761305	-1.32628260113	8.16092193221	-2.96390658449	4.12571192996	-5.65399631646	8.41703593723	0.963653796373	-6.62933672227	6.63865818634	6.91442208064	0.823290438721	8.35376124002	-8.09381178382	8.04730611573	-2.6117195119	3.39222336157	6.50549616305	-0.763704713516	0.759867754725	8.87887012311	2.30685817822	8.06893445376	4.75758329645	5.04285480533	-1.83253879659	0.690196968381	8.09121635546	-1.36444636837	2.82296585816	1.09991094643	4.74079359973	664529.371987	True	
1.50326839648	8.6449186742	2.74724270898	3.01708429504	-1.8823990678	-0.0617597946753	-9.23442437311	5.38767859389	-3.3793962374	-1.40725199534	-1.43510905813	-4.21468021181	5.88561284556	-8.77699120462	3.2560560216	8.02029515566	-0.804354781071	3.85155535626	2.12002490257	9.33710790677	1.47223889639	-1.04275427666	8.30329437525	4.57829464144	-1.06908534044	1.15008026731	8.02824048089	8.91392861486	8.18719382942	9.19537470379	7.72148396535	-2.53003177122	6.64500106287	9.17807583884	-2.13457827214	0.254913322626	3.47873934344	4.43200713234	490347.918625	True	
6.0352771371	-1.75844441223	-2.71972586597	9.78925683623	-3.58159713005	-5.0359579679	8.76296495449	7.18979622141	4.69142992029	-9.93037151258	1.16818092151	-2.92754683385	6.41239145382	1.83205656283	1.69238963363	9.43444410522	-9.73316389875	5.2769021165	-2.16608318262	9.57224920368	1.71803846319	-0.95855547777	1.67577306883	3.03305470432	-2.34644124948	8.0656373944	4.47876109396	0.577988728974	6.84339796245	1.64812146659	5.00951655687	0.194388567293	0.126894565746	9.3419553641	0.268332377071	9.03025233856	3.53060935614	3.40054872872	400041.238531	True	
0.145484054469	-3.25204066678	1.28720439649	7.35517521929	4.06030166008	-3.29413730251	8.69041830916	5.12648876172	-7.4725366994	6.71878643379	-2.01993678818	4.18594323836	8.75302686205	-8.74114744416	8.71073577519	-0.148708537915	9.03527841778	-7.86463366474	3.23287491184	1.17124995582	3.78118971887	0.396477281137	1.36493148168	2.779850448	1.87695958321	7.26274203775	5.09208229192	9.23305610846	7.40286385963	2.04280674445	1.47540456367	-0.624786942921	1.24526158829	2.43527614447	2.76751825799	2.99558521115	3.4254352061	3.74183185173	337815.533727	True	
-3.88853828426	-8.35764869222	8.67044100929	8.64777144442	-2.78515562352	-6.41200217639	0.0301989802702	8.34593695956	-0.587498238652	0.527905117105	4.93320912796	-6.73039110577	2.07656515598	-3.32434336217	2.2297828019	-2.65084004241	4.9338211999	9.71663409926	-0.0155596849833	8.17934185515	2.38950030654	-0.700385677784	2.92233916799	1.58054746209	-0.382137694002	7.06056966786	6.61880369201	8.69310871471	4.9445872176	5.96941572174	3.25622523688	-0.0336925372067	5.7036400604	7.3573274853	-1.60755324994	9.4787543995	2.82256847232	5.1695907087	443096.821029	True	
-7.06413209014	-1.82459164858	7.03743060395	4.15657694898	6.2400505598	1.97030680641	4.85151264053	6.37642439683	-0.610132533191	4.11442616282	2.01394932892	2.06146997116	-5.07609875709	3.10567329939	0.30750174778	5.87303507397	-7.15964971787	5.55297352169	-3.89438962932	2.11241415668	6.07143856505	-1.85760557521	2.34630733175	1.8272670908	0.608829846149	2.00619823463	3.89556788293	1.42401530808	7.61317192217	2.33904666595	3.46312465734	-2.29736473162	0.172589128701	1.93728448224	-1.74799441527	2.81186542272	1.80753372514	3.15970471474	337920.639882	True	
1.87074416691	2.95521422258	9.63634850074	-6.42691962775	6.94174479293	-3.00844079458	-7.40454336704	5.28424205035	6.38722351936	7.77558456259	1.39051608732	-4.06890486762	-5.17146248883	5.98779588027	-2.76681156456	2.40269980704	0.364060639122	-2.74808859478	-8.86126620159	8.98824636049	8.96738639331	-1.33369337927	7.17913877404	2.45341729061	-2.76103828165	0.208168202694	7.79544537807	9.57732688801	3.4015345435	1.8494716076	0.618937731316	-2.58808348282	4.3826743899	8.29972158456	-1.14308275205	2.0644657221	2.77023875132	4.94837847703	478535.132743	True	
6.48058689085	-3.7034497768	0.94500150454	4.70020790054	-4.08862468695	7.74623195915	9.07418085888	9.47053856391	4.37839912424	-8.32702050669	1.5729496632	-2.06658895166	5.58687461334	1.06476185283	0.55549179108	-1.35882912287	3.84068717964	-1.18796602675	-2.70124955123	-3.18071157848	0.244969836968	0.950214897116	1.01042395659	1.36453221655	-1.84383683565	0.806590552566	7.53969758233	6.70470235329	9.49422288912	8.20954335082	4.0448135396	-2.68467777314	0.633500818245	9.2374409241	-1.73542518787	1.67892819808	3.06777984748	4.02801305616	608451.249628	True	
-4.87037747544	4.87860969403	-4.66664269875	6.45085916858	-3.96800213843	6.09357497623	-1.4619730629	3.81478768796	4.27977676381	-5.28935561699	7.58017818988	1.15057427991	1.93405281587	9.09538823768	6.89778293683	8.64578967362	2.91501100113	7.44249741049	-2.16603769244	-0.278830757652	1.49068732576	0.0480229129336	8.34647490781	5.17653046014	2.27632904814	6.21176021875	8.37226561676	3.71987227389	4.00430140278	7.67650950573	6.51386965267	1.25161357159	0.136004641975	3.34880182717	-2.21699456892	8.05023671423	1.82130048619	4.78724411827	205662.869342	True	
8.48013129861	4.17008136639	-2.22660448292	2.00951155217	3.66430223663	7.33807946919	2.1070562973	7.6293393344	-4.80870171829	4.53117779312	3.86145801967	8.46523580285	5.49474303096	-2.17914186754	4.25772728434	1.04990732045	-3.10936267909	6.60614933156	2.71471691153	-2.08434022855	1.89301195943	1.58447456802	8.62093578083	6.19818564799	-1.11863649803	2.46388890164	3.8208316816	7.59735410035	8.39171925442	8.17134978495	0.711569332119	1.57303302919	0.706669854806	8.24661627319	0.735709343672	5.90410499187	1.74526650368	4.51788509567	305729.967079	True	
-8.74705918086	2.77259777146	-0.476291853481	6.6485966645	-0.834255177479	5.3689896032	7.45818641293	1.42197665119	3.52480701241	1.70741249525	6.34108662703	-3.29178492589	6.93110731162	3.17075206813	-4.5790008532	1.61547573195	1.08015259335	4.68157294868	1.28728958047	5.70503430409	5.29550609006	0.461720283405	1.87305858887	6.23538291696	-0.500004817977	9.32136817914	0.159744044986	4.17409616505	8.63626089997	5.9986839536	7.76599749471	-1.15742249533	8.47599715653	9.74090860589	2.69944215987	0.853093019697	3.01078964172	3.8124367252	364764.170267	True	
-3.30939586192	9.27778479458	6.22957401683	-9.41316239076	7.00139825999	5.1181884113	-3.43709427959	0.433968475421	3.51995559403	5.61161700164	0.209860834391	-1.20463321651	4.0827057719	-3.27861521541	0.413723568528	4.9797491465	-2.1699718683	-4.9192016308	5.80045235843	-6.99292151849	6.66342521266	-2.77482974722	6.16704342665	3.18493562549	0.482743705309	8.01724941329	6.74606287657	4.26199954754	8.93223662254	3.72344579835	5.74786852795	-1.24845622337	3.23636489108	5.05478539767	0.41110660413	2.51112126466	2.07842434526	3.7397552579	354126.167294	True	
6.49729994294	4.77733180771	-8.48693281391	-3.58076825639	-5.67130870138	7.57178986255	-1.41854552948	5.56990981649	-8.47630941308	-1.30974500457	1.74437572818	8.50528766751	7.78158546237	-6.14759661103	1.68613493733	6.86025629257	0.0674508763036	1.40432133972	8.54356937205	-1.69244798642	3.13384120125	-1.78992516945	2.62717473062	0.237589168584	0.701685983808	1.60616844558	5.09476659583	2.00416719857	2.88350357232	6.15139447272	4.65972809014	-1.22053660714	7.71151146584	6.04333681231	-1.37678458513	6.60593300076	3.78147184999	3.44468300594	483053.40478	True	
0.00116838461948	5.14344393592	-5.60659728906	-3.1811135448	6.76914510472	6.32853373901	0.1805230775	-7.94584745718	-2.3007676925	6.53669357014	-1.230746199	0.393193832858	5.6670733551	9.05739902226	5.10596779214	2.87362410839	5.38235517565	-3.56660503032	3.75413572417	4.9115092679	2.90976847832	0.109737097234	5.04497956967	2.64059620363	-1.49361290689	6.41772213543	2.03110387963	1.68609643363	2.99933298098	6.36848418026	4.70915924299	1.13846503526	3.35365418626	7.25957096646	0.872135439076	6.78396980102	2.75907693779	4.78499859147	429407.116437	True	
-2.68335087842	5.1883657621	-2.52865767336	-0.333559693274	5.02877567053	-0.0226961355974	8.93635584683	4.09719606855	-4.91930142478	1.96063525418	-2.22754259588	2.78716522969	6.27150316872	8.13895681337	5.43755439362	-3.50981389227	7.11708659713	-7.79180197498	7.89601161541	1.99452845044	0.156060033543	1.64557802629	6.81985357853	0.207286942691	-1.39926704599	6.71251114567	3.44737480824	1.41656195639	7.99396521811	2.7711332913	6.12776134979	-2.65633462296	4.1552192509	0.856053103038	0.602261609192	3.29568397244	2.98568667215	3.01644301338	361982.239035	True	
-9.71263999089	3.57564900436	3.88502390425	-6.62138949785	-1.82450105996	6.20444074726	3.54268392117	-2.22193236087	-6.97062176515	5.91073529701	2.71433651153	5.24108163404	8.46154283799	4.68348899396	5.43115365028	1.14301979793	2.61712147918	4.2846561253	-8.58978188511	1.71147878361	3.30268558501	-0.479332612373	3.28829486641	8.99229019487	-0.612207102589	9.26515603038	3.20029454621	2.19722117101	1.4917964398	3.14057069463	7.76083795697	-0.598889978085	3.81486109275	4.40714372782	-0.489220718915	9.71842022044	3.03106384294	3.46016652436	251470.26039	True	
5.29690288034	-2.25655423476	5.20139799398	0.501768177743	1.92011068503	6.09644475427	-0.610409364692	-2.20499189623	-6.79242608905	7.35836319086	4.39917567979	-0.397480235943	-9.87259982066	3.37197605017	9.91030993721	-8.66173547448	2.10874199864	1.61874831765	8.34929380951	-2.34678831505	4.85238597966	-1.43500838132	8.8327442724	3.06371329116	0.809579450819	3.23359379826	4.41696754252	8.88395196533	6.53406583543	7.38811291805	2.89193129607	0.481589122321	6.67483553064	6.62732745263	-0.236880424604	5.73846735371	2.8951542532	4.81678976085	473452.64879	True	
0.451135681906	1.09222456233	-0.164455514886	3.34861426295	1.75568332374	-3.66583781116	-1.6740949355	5.16922431399	6.28224177563	-4.34203179523	9.44124936227	8.82792597094	5.75585883419	-7.33717434349	9.76285428521	5.74686267298	1.3055588763	3.23232696045	-0.616949463272	4.90141678011	6.28305989121	0.537471220325	0.744141081351	5.26613601615	0.701357377684	6.92793893744	2.21255387658	0.438450669254	2.73079845023	7.67996405027	8.40453891851	0.598995123379	7.83365955011	4.05119977945	-1.85412787899	1.07098868076	2.20423021852	5.38164676163	246011.09764	True	
3.76889247453	5.69834335247	-5.45066688402	7.40621376685	4.0471438819	-2.31393486617	7.80299620586	7.42563634827	6.22602289886	1.60555892659	0.334773271141	5.90422177089	8.68046255122	-7.74412372661	-2.7111177449	-5.14868826621	8.7673920574	-3.61917755379	-2.0976600797	-4.57076105168	9.36858859174	-1.46686119841	6.07438585274	3.30409765702	-1.78852523298	3.39825664121	6.63640336539	7.3749904735	3.19166870597	2.02319812311	4.86881261755	-2.29031157913	2.24735842629	6.12453861115	-0.185183224831	7.24189791855	2.97337991657	4.49753900819	453569.998288	True	
3.24675949961	8.0208816287	-3.02243052518	-6.37350677486	6.1171762682	3.05842853098	-5.98721074001	-5.81659535875	2.73502002332	1.32756129294	1.7463000214	-1.99110882179	5.33475196656	0.839220983992	-0.153955301782	-5.71457869021	-1.53983148013	2.31321807001	7.39300857223	2.62137361746	1.44395765508	-2.39123106153	2.85906148043	6.45925467093	-0.424736543384	3.23608465748	5.93020127549	8.10971203546	1.36597550739	7.83810680409	7.46322839808	-1.58244004139	3.42172356966	6.50038217359	-1.41936560633	3.64736827592	2.74207049576	5.33485532251	260790.24877	True	
3.43341000487	-0.24719324056	2.10386472478	-6.26583329688	-0.336419918805	5.73787753054	0.247959425633	5.189139384	3.7716952073	0.754021473538	9.18908037333	-2.53521839507	5.34501395678	2.59517493423	-8.28792879069	0.637255289888	6.57721794369	2.96128713268	6.50468191031	-7.56915254128	4.13417237631	-0.577852731766	6.71301399781	9.36483319124	-0.539078194279	3.72865586063	9.00015476827	1.96422568422	3.36793582245	2.78176998134	4.66721585852	-1.24785909717	5.94079697021	5.09949646808	0.540384392012	4.52556528049	2.16272288194	4.39357187335	246216.123314	True	
0.157263752232	-5.66611336724	2.44686646695	5.1456824652	-7.86904727735	-2.3021518928	6.03193320968	5.90790716261	4.26900813358	8.39534326169	5.1193011972	2.40909430406	7.08463497369	-3.1236351287	8.27371401399	5.09214147274	-4.21906975179	5.92229124289	-2.96957885291	-0.758201858491	1.58302963115	-0.690628349337	5.27174051013	6.65276823911	-0.531855503229	3.55725432609	4.80636663573	9.74434758518	4.65400164407	4.41066806153	5.06878656079	1.45186175201	3.81698497502	3.67540926819	-1.42781951728	3.58591453461	3.00751282001	4.99226651686	219172.324649	True	
