Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Potential	Equilibruim
-2.85328088573	-5.55802696538	-5.55276862492	6.75262974313	1.46594883853	-8.0259196544	-1.1361410217	-0.449500640254	-8.0559765284	-5.66469578823	-7.7857647549	5.22241964664	-8.51523824897	5.64363929445	-6.57826890047	-1.72494625224	-7.19157833413	-7.63549150359	0.413515448283	6.54475166883	3.91280909764	7.57451426714	5.57514861223	7.92571409579	6.62008523745	6.45141934994	0.0541511555291	9.82897986966	3.32441975776	1.18364225228	5.55006357746	4.67806072395	7.76257406826	4.73343782227	1.55544471579	9.7385577681	2.26913124222	5.67549175852	50514989.0577	False	
2.29968582515	-3.20275798332	-4.63290095113	6.8801146773	5.5888250227	-5.6819377709	-6.0760350193	-1.29334954977	-7.76528727822	-9.09610241314	-5.4539458653	4.06294473431	-9.05964731438	0.577626481426	-3.77252329327	-0.127779847575	-6.68105038881	-7.18868450829	0.371163189795	4.84522876371	2.49003083805	2.58526045804	8.31157124601	6.90743199415	7.36089123065	2.07539637232	1.64588887727	6.08036876194	8.58458203399	0.393853932352	8.55515517111	5.00329911063	9.61218849988	0.616441751909	0.936445345844	8.11197983296	1.63312945401	3.32711790397	57423072.3452	False	
-1.92555569577	-8.51398407802	-5.63218612194	5.53879759925	5.59069284701	-5.03768162462	-4.42676207784	-1.16696150527	-5.13439615201	-7.87228430698	-0.670248528004	2.2544073127	-7.76471773392	4.37973817881	-9.313269831	1.93126225715	-8.66214647867	-7.96343506853	4.13943405992	8.33679658489	0.645805806237	5.39139306921	6.07799015968	3.70370239374	6.74736241261	1.09117980318	8.71906050113	7.13767862266	7.46489077586	1.74773121058	6.48029518481	6.15832248425	9.15389577614	0.937874888245	1.32211575184	7.22636446219	3.22516151221	4.46164044926	43065396.6256	False	
-3.54082333359	-8.35803990572	-7.03147392717	1.32631176031	9.11972922173	-3.47291308891	-4.30756424201	-0.858356298521	-1.51918459652	-8.00939892673	3.96226166733	4.65044473779	-9.33294550293	1.12764387132	-8.12688395375	2.52172555291	-9.4105238201	-6.37932718653	-1.16035564911	6.79124574256	0.703283055716	4.18999237605	3.31973227199	1.72032540645	7.93636694896	5.31716870187	6.13306612355	8.80403497171	5.52850021151	3.5979584087	7.81471559498	0.542774377771	9.6058282043	1.51204696637	2.12814857781	8.36738489554	2.62042545572	3.91342101895	48139814.6303	False	
-1.53845508988	-9.59802952327	-6.22190074926	3.22657827443	7.88112378601	-6.52320561145	-2.11102218221	0.564070311382	-4.11980412552	-9.64692064083	3.50584592518	5.64927275542	-8.87203931485	-0.479725756443	-9.30523873669	3.08426407003	-9.21489611752	-6.7001322269	-2.1266511772	6.83197462059	1.73261384671	2.82590692384	0.700914639647	0.985641010416	8.67780099284	0.960262529251	6.48051765911	7.13492745145	6.28792590788	4.91001542178	9.63009484744	4.26176526482	6.82792704481	1.09968709078	1.21178954435	8.70491676677	2.37497152825	5.33455033655	49411821.0643	False	
-4.08048802427	-8.03752521442	-4.07740861539	4.33088369577	9.45985176563	-7.65145725978	-3.2432522346	-2.13148812975	-1.94548798188	-8.00869301456	1.46955876233	6.12850182394	-8.33946307235	3.76949751418	-9.71249452757	3.46304443996	-9.49341469922	-7.02184414005	-1.31596422309	6.32085086984	2.23803812541	1.36103392807	1.10034428067	1.58548431792	6.45104252853	5.01175851432	5.62126441164	7.14399764134	2.98190711971	8.36576202502	8.14156076555	2.19389226003	5.28251089744	2.67961142531	0.113791430944	8.52334928878	1.25906996318	5.11782297245	58323279.1439	False	
-4.2891565841	-9.31724865329	-4.03989628497	4.87839477381	9.45479767315	-4.8253863328	-0.36346604698	-0.452753596585	-5.22682505081	-9.87909390179	-1.13311974764	7.66236024457	-8.17889541802	3.04746740484	-6.64118264207	0.638312755274	-8.30183329599	-6.55563284469	-5.45909842345	5.4721493617	2.53407130418	2.64571734828	1.85562828985	1.59953099983	5.6709702639	6.23237618003	5.63247695726	5.59504628114	4.84624946253	9.58752959401	8.92273495963	0.925927105144	6.41136142938	0.357374570721	0.519316595607	7.22873961237	2.02407070611	4.08185184168	51538746.5303	False	
-2.70659887081	-7.84791255051	-3.40606977508	4.17538265305	7.99489711401	-6.08863250891	-0.924079887711	-0.554574656088	-9.50297263002	-9.05738965991	-1.21350226034	9.89208521115	-8.75566870141	2.80185556798	-3.50843848764	1.45429351601	-8.08449434381	-7.32362828253	-4.74763453848	1.49802723328	3.39306793726	4.27867195897	1.9038819335	4.31584982642	5.71371292834	8.91860474899	5.44502057749	2.92869578985	5.7496076096	8.30474946124	7.17247408476	0.749403303927	5.8274519442	2.04975063818	0.541342083092	6.30915494045	3.33361682431	3.09922575319	41342635.8158	False	
-5.07285430276	-5.88247283185	-0.901438013427	4.31629435026	9.9876527039	-7.11941402386	-2.4112324408	-1.91472041684	-8.97700670136	-8.15984603754	-0.111851562683	9.30925091615	-9.20620661288	1.94670880271	-3.64121630889	1.56670256514	-8.07713940973	-7.0402639347	-5.20874766232	3.77759871693	4.62557004461	3.45295904407	4.79634207559	1.69576987065	6.42120606523	8.84857841478	5.33938361207	2.65324280872	7.14486194436	5.82964846981	6.1628606135	0.387171330989	5.55921602028	0.130927108255	2.22363936055	7.49351859337	3.21145385079	5.46878086992	42051946.5624	False	
-5.40403478965	-4.91152258373	-1.60783563474	4.06929231219	8.03547251769	-5.21706636767	-1.93427345752	-0.536725563981	-8.52789758648	-8.35308656736	-1.87999354804	9.30025245726	-8.19773248488	2.03828571464	-4.70766472727	1.24582756587	-9.98816441811	-7.20911618512	-7.25877082934	4.26661177762	3.59299706142	2.45442915284	3.48192168087	1.92073941649	7.48349472762	9.4135484037	7.94448655759	3.50427255407	7.62538944044	7.54504895991	6.2554922953	0.144243657829	5.10923397177	1.64493703348	1.0883367795	8.57698924374	2.97033927882	3.56289839761	46292196.9495	False	
-6.40179955461	-4.48159126972	-2.36548124115	5.47260524189	8.61890741657	-4.87945403358	-2.4801015077	-0.547632528348	-8.98682134846	-7.54310121157	-2.68703277488	7.00309531835	-9.57859598996	3.05918837348	-5.60939573983	3.37176287651	-8.86311077518	-5.63916804152	-9.63637111164	2.90424145549	1.74677258312	3.11867917333	2.9234232621	3.60277470776	7.53441429502	9.06760581246	9.54044503022	3.34553105498	8.06374857604	6.41678834236	7.29975643136	0.160005937706	5.1182083572	0.099912579058	2.60443071397	7.70540871287	1.60889838317	5.38939577423	56216030.7224	False	
-5.27720711389	-6.09398861911	-3.73029684487	5.24764640092	9.46335647401	-5.0403808151	-4.30614964786	1.36149319181	-9.59977365385	-8.54854213715	-2.48531511952	7.08735359298	-9.37533940071	2.89384767574	-6.99312394373	4.5456822234	-7.76084855601	-5.77665633744	-8.95867945223	1.97797954156	3.40756695816	5.1729762823	2.98559704172	3.04456704214	8.87310704403	9.30952582829	9.50460221916	4.59281260877	9.35264852354	4.62104921231	9.69919850984	0.426406517181	7.10725386366	1.01152009672	3.35309405754	6.49306511259	2.53240343766	4.79369051814	47935597.3014	False	
-2.89111236836	-5.75388832924	-4.95232189694	5.54177037653	9.26254689863	-3.48579660149	-5.03428996833	2.87902763068	-8.95628097649	-8.70598743743	-2.70869467871	7.31143953285	-8.93210443785	3.45326558581	-6.66283497623	4.35192512969	-6.99744136931	-5.81519172071	-8.98639031642	1.89334198197	3.25667006453	4.62398136456	3.99188111644	1.63146571983	9.00728666451	8.13793265674	8.74876754021	3.97022002332	9.93542400899	5.57307604899	7.54392202763	0.15849441114	6.42884603002	0.217280117812	4.98197616949	7.05571789175	2.56963872064	5.18954987253	50641762.4853	False	
-2.81845816202	-6.13541191417	-2.89515110004	6.84663020359	9.23904384393	-2.71907974671	-4.67616090922	0.777622141142	-9.5817057861	-8.97926226266	-2.70774984625	8.11928100937	-7.70686090903	3.89281459951	-5.61813026073	3.59941694977	-6.35795318977	-7.33924203419	-9.00527005198	2.32109814612	2.60738966664	2.05824086604	2.96705317609	1.04405774461	6.87395563513	8.1738323601	7.62663319796	3.95376727014	9.53013034501	5.97341010653	6.54411098889	2.69110444534	6.14227120135	1.55825844891	4.65499302649	6.42936468357	2.37049255327	5.36481659967	49614728.2503	False	
-2.50275794912	-8.23880632588	-1.23108676419	5.48408499907	9.99948418757	-3.35709152398	-4.94991201835	0.332375692318	-8.04401521938	-8.16658530253	-1.6361778638	8.71405316902	-8.53271003002	3.56656627994	-6.32286306751	3.4455304978	-5.3379150206	-6.48133952377	-9.59453108476	1.24843681049	1.84577996686	0.555551522841	1.38252192899	0.178156880378	7.38527992136	7.16303435615	7.51500811148	3.64912300487	9.21638729303	6.69944833319	6.1338685447	1.41054524806	7.17588438214	1.25694766551	4.57369966027	4.90346014271	3.27537687957	4.56349995339	42567751.0978	False	
-3.5506977011	-5.95048315816	-1.2251344325	4.07361327844	9.71604334556	-2.64128267981	-5.19008675763	0.374714534804	-6.14193314435	-7.99763171877	-1.41999382409	8.27010792211	-8.8142449606	3.35387157736	-6.74739196174	2.94365318816	-4.6308972141	-6.94208378192	-9.73030909087	1.42886965829	0.225813086004	0.433320273544	1.59240251482	1.91966979399	9.03323064378	7.74592422255	6.54287388106	2.8132048447	9.81092046177	6.24952939351	6.48902687481	1.20183168545	7.47131637427	1.18903787398	3.66619019488	4.70725815566	3.46108754342	4.94174744589	41785527.6871	False	
